#solver	iter	latency-throughput
semimcfmcf	9	
		1. : 0.153941554345
		2. : 0.240082178282
		3. : 0.462754478705
		4. : 0.500689371187
		5. : 0.523506576261
		6. : 0.602583333835
		7. : 0.678547592184
		8. : 0.689459292109
		9. : 0.696406995951
semimcfmcf	10	
		1. : 0.15287191873
		2. : 0.238624297116
		3. : 0.460561253216
		4. : 0.498660434704
		5. : 0.521388967626
		6. : 0.600569434684
		7. : 0.677833778945
		8. : 0.688462188533
		9. : 0.695423312929
semimcfmcf	11	
		1. : 0.152854455353
		2. : 0.240363026251
		3. : 0.459942341003
		4. : 0.498701525895
		5. : 0.520349470567
		6. : 0.599574180663
		7. : 0.67735775739
		8. : 0.688864906322
		9. : 0.695797831558
semimcfmcf	12	
		1. : 0.151876197675
		2. : 0.242659021022
		3. : 0.46260560822
		4. : 0.502719258215
		5. : 0.524547111731
		6. : 0.603372261492
		7. : 0.680764212682
		8. : 0.68990234951
		9. : 0.696800368784
semimcfmcf	13	
		1. : 0.157413979041
		2. : 0.242814680021
		3. : 0.463495114641
		4. : 0.50193709665
		5. : 0.523304560801
		6. : 0.602307250271
		7. : 0.679866193005
		8. : 0.689953979809
		9. : 0.696868707205
semimcfmcf	14	
		1. : 0.155748580664
		2. : 0.246849738438
		3. : 0.465484339893
		4. : 0.505263133159
		5. : 0.527469099454
		6. : 0.605374884832
		7. : 0.681859131231
		8. : 0.6915759966
		9. : 0.69839358531
semimcfmcf	15	
		1. : 0.156691449049
		2. : 0.248251604154
		3. : 0.467698579411
		4. : 0.51280892987
		5. : 0.534419411233
		6. : 0.610484559782
		7. : 0.687149120807
		8. : 0.692453213811
		9. : 0.699300130236
semimcfmcf	16	
		1. : 0.156661926178
		2. : 0.246432135369
		3. : 0.467385746044
		4. : 0.505873027092
		5. : 0.527501002778
		6. : 0.604172505052
		7. : 0.681490645936
		8. : 0.690448081371
		9. : 0.69735315657
semimcfmcf	17	
		1. : 0.156586854451
		2. : 0.246383707659
		3. : 0.467605005376
		4. : 0.506239323602
		5. : 0.52779263835
		6. : 0.604491157184
		7. : 0.681609912096
		8. : 0.690412026304
		9. : 0.697321460705
semimcfmcf	18	
		1. : 0.157066248981
		2. : 0.24338817397
		3. : 0.465989082176
		4. : 0.502334194931
		5. : 0.524305650279
		6. : 0.601547361174
		7. : 0.679184592299
		8. : 0.689834017353
		9. : 0.696660814687
semimcfmcf	19	
		1. : 0.153416201198
		2. : 0.239545390488
		3. : 0.463355685616
		4. : 0.499962435469
		5. : 0.521829908693
		6. : 0.599101803849
		7. : 0.677471388941
		8. : 0.688210992231
		9. : 0.695102050751
semimcfmcf	20	
		1. : 0.153056423677
		2. : 0.239378098417
		3. : 0.46336473418
		4. : 0.499963270238
		5. : 0.522269840293
		6. : 0.599551606863
		7. : 0.677685031512
		8. : 0.688392840567
		9. : 0.69526349834
semimcfmcf	21	
		1. : 0.153954249379
		2. : 0.240929212315
		3. : 0.463491884155
		4. : 0.502043789794
		5. : 0.524555396754
		6. : 0.601708617089
		7. : 0.680254231507
		8. : 0.689220979458
		9. : 0.69663930276
semimcfmcf	22	
		1. : 0.153721884832
		2. : 0.240665508919
		3. : 0.462855061753
		4. : 0.505032092114
		5. : 0.527062466064
		6. : 0.606676575927
		7. : 0.685100263379
		8. : 0.690496074798
		9. : 0.69790285292
semimcfmcf	23	
		1. : 0.153562301018
		2. : 0.240433219052
		3. : 0.46415030268
		4. : 0.506362930956
		5. : 0.528294137599
		6. : 0.607948682701
		7. : 0.686320252949
		8. : 0.691731481465
		9. : 0.698270037323
semimcfraeke	0	
		1. : 0.148932596011
		2. : 0.497878214132
		3. : 0.792260557697
		4. : 0.875327181135
		5. : 0.918443124174
		6. : 0.978523600053
		7. : 1.
		10. : 1.
semimcfraeke	1	
		1. : 0.146222223217
		2. : 0.458488164382
		3. : 0.694265112095
		4. : 0.748291504437
		5. : 0.962386833095
		6. : 0.984635960018
		7. : 1.
		10. : 1.
semimcfraeke	2	
		1. : 0.152848919125
		2. : 0.282818565012
		3. : 0.470024286556
		4. : 0.509719363257
		5. : 0.67882570539
		6. : 0.701487681918
		7. : 0.715305099945
		10. : 0.715305099945
semimcfraeke	3	
		1. : 0.164283316496
		2. : 0.29173083366
		3. : 0.543379489096
		4. : 0.615976427326
		5. : 0.647115043507
		6. : 0.697283399412
		7. : 0.718944326337
		10. : 0.718944326337
semimcfraeke	4	
		1. : 0.165080860471
		2. : 0.289943940817
		3. : 0.542375655269
		4. : 0.614293449038
		5. : 0.645973407972
		6. : 0.695754872508
		7. : 0.717665979248
		10. : 0.717665979248
semimcfraeke	5	
		1. : 0.158847225155
		2. : 0.298451326941
		3. : 0.483782487345
		4. : 0.563211169363
		5. : 0.680524882957
		6. : 0.716958570738
		7. : 0.732965315788
		10. : 0.732965315788
semimcfraeke	6	
		1. : 0.158784833298
		2. : 0.29933433251
		3. : 0.484905093556
		4. : 0.563588211266
		5. : 0.681377008434
		6. : 0.717466722917
		7. : 0.733302791039
		10. : 0.733302791039
semimcfraeke	7	
		1. : 0.152382182266
		2. : 0.286135055067
		3. : 0.479229558915
		4. : 0.512217949637
		5. : 0.684007077665
		6. : 0.710286670536
		7. : 0.732066877175
		10. : 0.732066877175
semimcfraeke	8	
		1. : 0.153476780678
		2. : 0.295746256672
		3. : 0.484277804287
		4. : 0.560936636639
		5. : 0.679466746951
		6. : 0.716050719529
		7. : 0.731966184671
		10. : 0.731966184671
semimcfraeke	9	
		1. : 0.150474404189
		2. : 0.279931872619
		3. : 0.469810070497
		4. : 0.510986485652
		5. : 0.678021587258
		6. : 0.698683367654
		7. : 0.713638273805
		10. : 0.713638273805
semimcfraeke	10	
		1. : 0.14945846695
		2. : 0.278685166324
		3. : 0.469743301224
		4. : 0.51214950225
		5. : 0.678644668419
		6. : 0.698078976934
		7. : 0.712717374221
		10. : 0.712717374221
semimcfraeke	11	
		1. : 0.14335261301
		2. : 0.28160327809
		3. : 0.47635089824
		4. : 0.514758782675
		5. : 0.682702131365
		6. : 0.6981786273
		7. : 0.713485189569
		10. : 0.713485189569
semimcfraeke	12	
		1. : 0.154328725366
		2. : 0.282415873417
		3. : 0.480691367391
		4. : 0.558334562833
		5. : 0.670939996416
		6. : 0.714640384953
		7. : 0.730878005617
		10. : 0.730878005617
semimcfraeke	13	
		1. : 0.160485347308
		2. : 0.286103649182
		3. : 0.54271758274
		4. : 0.612580880445
		5. : 0.643248402297
		6. : 0.693820830967
		7. : 0.715092309489
		10. : 0.715092309489
semimcfraeke	14	
		1. : 0.132383676514
		2. : 0.274300924651
		3. : 0.470901933429
		4. : 0.542097932744
		5. : 0.664523283406
		6. : 0.710541018577
		7. : 0.729208412935
		10. : 0.729208412935
semimcfraeke	15	
		1. : 0.158870145255
		2. : 0.287671553693
		3. : 0.484659143621
		4. : 0.561999978066
		5. : 0.67280421963
		6. : 0.717489744991
		7. : 0.733589369227
		10. : 0.733589369227
semimcfraeke	16	
		1. : 0.159648924291
		2. : 0.284829363806
		3. : 0.483490196988
		4. : 0.56135516217
		5. : 0.67303796655
		6. : 0.716096311996
		7. : 0.732296785396
		10. : 0.732296785396
semimcfraeke	17	
		1. : 0.15968197671
		2. : 0.284920409449
		3. : 0.483622907774
		4. : 0.561526211221
		5. : 0.673237507879
		6. : 0.716076448763
		7. : 0.732287149588
		10. : 0.732287149588
semimcfraeke	18	
		1. : 0.160612160703
		2. : 0.285907030655
		3. : 0.545261505617
		4. : 0.614196416907
		5. : 0.645557190191
		6. : 0.693621275302
		7. : 0.715348475454
		10. : 0.715348475454
semimcfraeke	19	
		1. : 0.144900020517
		2. : 0.280672234583
		3. : 0.477508460818
		4. : 0.51502851143
		5. : 0.681937051322
		6. : 0.697403289677
		7. : 0.712521628607
		10. : 0.712521628607
semimcfraeke	20	
		1. : 0.144537902913
		2. : 0.28016837691
		3. : 0.476721885835
		4. : 0.515656183874
		5. : 0.682949180555
		6. : 0.697408040105
		7. : 0.71259852571
		10. : 0.71259852571
semimcfraeke	21	
		1. : 0.14545968018
		2. : 0.281882971935
		3. : 0.479793790886
		4. : 0.519411532785
		5. : 0.684514578365
		6. : 0.698703217808
		7. : 0.714079115139
		10. : 0.714079115139
semimcfraeke	22	
		1. : 0.145209720044
		2. : 0.284199831806
		3. : 0.482537929678
		4. : 0.51675638594
		5. : 0.68049238384
		6. : 0.699694587122
		7. : 0.714905698873
		10. : 0.714905698873
semimcfraeke	23	
		1. : 0.144929361506
		2. : 0.284212743204
		3. : 0.48270783847
		4. : 0.516696244476
		5. : 0.680471242173
		6. : 0.699738109102
		7. : 0.714726997276
		10. : 0.714726997276
semimcfvlb	0	
		1. : 0.142587111593
		2. : 0.457842318919
		3. : 0.791154959116
		4. : 0.852121331204
		5. : 0.977907664134
		6. : 0.988868791455
		7. : 0.99404702733
		8. : 0.998718264094
		9. : 1.
		10. : 1.
semimcfvlb	1	
		1. : 0.150915351404
		2. : 0.506298490785
		3. : 0.703776238264
		4. : 0.808013307052
		5. : 0.980830922502
		6. : 0.986989599555
		7. : 0.992950752556
		8. : 0.998728120113
		9. : 1.
		10. : 1.
semimcfvlb	2	
		1. : 0.144831394809
		2. : 0.277967080688
		3. : 0.472748164664
		4. : 0.556729077306
		5. : 0.687507036706
		6. : 0.68991357168
		7. : 0.695618010097
		8. : 0.701595399729
		9. : 0.702784024974
		10. : 0.702784024974
semimcfvlb	3	
		1. : 0.155625781658
		2. : 0.300835566788
		3. : 0.586988196515
		4. : 0.632579288554
		5. : 0.703819384578
		6. : 0.714479521316
		7. : 0.716361225099
		8. : 0.716361225099
		9. : 0.717459802564
		10. : 0.717459802564
semimcfvlb	4	
		1. : 0.156562983949
		2. : 0.299097013909
		3. : 0.586478574784
		4. : 0.632077315064
		5. : 0.702540766919
		6. : 0.713453690113
		7. : 0.715226098803
		8. : 0.715226098803
		9. : 0.716261735852
		10. : 0.716261735852
semimcfvlb	5	
		1. : 0.146134223859
		2. : 0.289663177569
		3. : 0.474054916012
		4. : 0.561109948201
		5. : 0.702419803829
		6. : 0.716111583365
		7. : 0.720985779813
		8. : 0.720985779813
		9. : 0.720985779813
		10. : 0.720985779813
semimcfvlb	6	
		1. : 0.146168195625
		2. : 0.290518471855
		3. : 0.47515561849
		4. : 0.562158017452
		5. : 0.702972389239
		6. : 0.716520004798
		7. : 0.721411795948
		8. : 0.721411795948
		9. : 0.721411795948
		10. : 0.721411795948
semimcfvlb	7	
		1. : 0.151862693735
		2. : 0.301224689321
		3. : 0.595643704623
		4. : 0.637708772539
		5. : 0.686182580618
		6. : 0.697727757273
		7. : 0.697727757273
		8. : 0.714889521276
		9. : 0.714889521276
		10. : 0.714889521276
semimcfvlb	8	
		1. : 0.140568585821
		2. : 0.285818804274
		3. : 0.473660667688
		4. : 0.560343016018
		5. : 0.701217531626
		6. : 0.714964446681
		7. : 0.719875483725
		8. : 0.719875483725
		9. : 0.719875483725
		10. : 0.719875483725
semimcfvlb	9	
		1. : 0.142916046661
		2. : 0.275415231818
		3. : 0.470345692166
		4. : 0.553737731811
		5. : 0.687339214848
		6. : 0.689973934579
		7. : 0.695727705064
		8. : 0.700953453953
		9. : 0.701995715841
		10. : 0.701995715841
semimcfvlb	10	
		1. : 0.141936144787
		2. : 0.274235802643
		3. : 0.470371338909
		4. : 0.55372737791
		5. : 0.68650725023
		6. : 0.68899502965
		7. : 0.694759914424
		8. : 0.699995757648
		9. : 0.701040032825
		10. : 0.701040032825
semimcfvlb	11	
		1. : 0.147178098333
		2. : 0.296945678686
		3. : 0.478846620078
		4. : 0.562171943188
		5. : 0.685802186964
		6. : 0.688317495409
		7. : 0.694059026928
		8. : 0.700195454509
		9. : 0.701337010161
		10. : 0.701337010161
semimcfvlb	12	
		1. : 0.147207878963
		2. : 0.290780510063
		3. : 0.482560390371
		4. : 0.558896008912
		5. : 0.699742432607
		6. : 0.71417481617
		7. : 0.719214806739
		8. : 0.719214806739
		9. : 0.719214806739
		10. : 0.719214806739
semimcfvlb	13	
		1. : 0.152294913176
		2. : 0.29549785555
		3. : 0.584160095537
		4. : 0.629374665227
		5. : 0.700993929497
		6. : 0.711405878669
		7. : 0.713175199518
		8. : 0.713175199518
		9. : 0.714313758766
		10. : 0.714313758766
semimcfvlb	14	
		1. : 0.135486695677
		2. : 0.275554608982
		3. : 0.578331907247
		4. : 0.65388685918
		5. : 0.693863728543
		6. : 0.712094019854
		7. : 0.717740034939
		8. : 0.717740034939
		9. : 0.717740034939
		10. : 0.717740034939
semimcfvlb	15	
		1. : 0.151360026053
		2. : 0.295509935209
		3. : 0.486157916551
		4. : 0.562376899976
		5. : 0.702515676409
		6. : 0.716813862241
		7. : 0.722142365656
		8. : 0.722142365656
		9. : 0.722142365656
		10. : 0.722142365656
semimcfvlb	16	
		1. : 0.152633175765
		2. : 0.294396550761
		3. : 0.486558913131
		4. : 0.562056601663
		5. : 0.701545801914
		6. : 0.715964290228
		7. : 0.720548259058
		8. : 0.720548259058
		9. : 0.720548259058
		10. : 0.720548259058
semimcfvlb	17	
		1. : 0.152729533716
		2. : 0.294476504771
		3. : 0.486679079036
		4. : 0.56211646195
		5. : 0.701592886583
		6. : 0.715944343649
		7. : 0.720531206358
		8. : 0.720531206358
		9. : 0.720531206358
		10. : 0.720531206358
semimcfvlb	18	
		1. : 0.152772444187
		2. : 0.296179493618
		3. : 0.587565648532
		4. : 0.630601882425
		5. : 0.70119933575
		6. : 0.712050348646
		7. : 0.713831407105
		8. : 0.713831407105
		9. : 0.714955869162
		10. : 0.714955869162
semimcfvlb	19	
		1. : 0.148087415267
		2. : 0.294641237709
		3. : 0.47792974123
		4. : 0.560840382925
		5. : 0.685912844932
		6. : 0.688499838899
		7. : 0.694210517571
		8. : 0.699517269984
		9. : 0.700652316693
		10. : 0.700652316693
semimcfvlb	20	
		1. : 0.147715861487
		2. : 0.294188205874
		3. : 0.477248824307
		4. : 0.560270777697
		5. : 0.68597593829
		6. : 0.688661383622
		7. : 0.694355156022
		8. : 0.699646197973
		9. : 0.700777884413
		10. : 0.700777884413
semimcfvlb	21	
		1. : 0.14837691586
		2. : 0.296149073239
		3. : 0.480513304163
		4. : 0.563669409173
		5. : 0.687298136728
		6. : 0.689999465903
		7. : 0.69572691577
		8. : 0.701049253121
		9. : 0.702187633249
		10. : 0.702187633249
semimcfvlb	22	
		1. : 0.14806537924
		2. : 0.298185771368
		3. : 0.483138322634
		4. : 0.566035410741
		5. : 0.688134406162
		6. : 0.690682839308
		7. : 0.69640137551
		8. : 0.701715429676
		9. : 0.702852038136
		10. : 0.702852038136
semimcfvlb	23	
		1. : 0.14807524956
		2. : 0.297895258915
		3. : 0.483054579675
		4. : 0.56582326918
		5. : 0.687891192723
		6. : 0.690446907339
		7. : 0.696181782739
		8. : 0.701511020402
		9. : 0.702650876419
		10. : 0.702650876419
spf	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
spf	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
spf	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.529598661679
		4. : 0.553023208354
		5. : 0.567417851558
spf	3	
		1. : 0.178630636578
		2. : 0.344657967062
		3. : 0.533403594001
		4. : 0.556810277219
		5. : 0.570650355633
spf	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.531521358206
		4. : 0.554862629733
		5. : 0.568584436929
spf	5	
		1. : 0.173923040264
		2. : 0.341330171934
		3. : 0.530148972467
		4. : 0.553539937889
		5. : 0.567658374282
spf	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.530959703171
		4. : 0.554157598535
		5. : 0.568194378632
spf	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.528087706176
		4. : 0.551393465334
		5. : 0.565679140525
spf	8	
		1. : 0.168697911017
		2. : 0.337453975385
		3. : 0.529361742956
		4. : 0.552598058283
		5. : 0.566994205147
spf	9	
		1. : 0.172021613571
		2. : 0.335806730911
		3. : 0.527784233261
		4. : 0.551128945677
		5. : 0.564872059023
spf	10	
		1. : 0.170931934885
		2. : 0.334497236148
		3. : 0.527619019816
		4. : 0.55108891051
		5. : 0.564858570785
spf	11	
		1. : 0.170493012485
		2. : 0.335725969078
		3. : 0.527847475055
		4. : 0.551563318973
		5. : 0.565815951466
spf	12	
		1. : 0.170221492753
		2. : 0.336779649631
		3. : 0.529462044611
		4. : 0.5532414992
		5. : 0.567599148195
spf	13	
		1. : 0.174643241306
		2. : 0.337930399066
		3. : 0.529180852073
		4. : 0.553056122904
		5. : 0.566781908478
spf	14	
		1. : 0.174109528329
		2. : 0.341109646702
		3. : 0.532307933526
		4. : 0.556197491459
		5. : 0.570374433489
spf	15	
		1. : 0.174860430862
		2. : 0.34344548575
		3. : 0.534725300364
		4. : 0.557924314764
		5. : 0.57188525154
spf	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.532029575263
		4. : 0.554805342891
		5. : 0.568884866037
spf	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.532077482269
		4. : 0.554776810371
		5. : 0.56885682288
spf	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566974345824
spf	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564116977895
spf	20	
		1. : 0.170492657624
		2. : 0.333322226755
		3. : 0.527282057926
		4. : 0.550238846012
		5. : 0.564212383943
spf	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568215312662
spf	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569915960047
spf	23	
		1. : 0.171359262515
		2. : 0.337906242912
		3. : 0.533081047485
		4. : 0.555972157421
		5. : 0.569584227937
vlb	0	
		1. : 0.13933369469
		2. : 0.490526326817
		3. : 0.722990919027
		4. : 0.851503509704
		5. : 0.973035076083
		6. : 0.99705705
		7. : 0.999741231288
		8. : 1.
vlb	1	
		1. : 0.142928019649
		2. : 0.488551272321
		3. : 0.720381808054
		4. : 0.854682292164
		5. : 0.980826895401
		6. : 0.994447801412
		7. : 0.998141883766
		8. : 0.998468775843
		9. : 0.99854617787
		10. : 1.
vlb	2	
		1. : 0.134855927511
		2. : 0.249089352199
		3. : 0.433926277626
		4. : 0.495920337684
		5. : 0.563694973891
		6. : 0.571079453061
		7. : 0.572699151081
		8. : 0.572716026318
		9. : 0.572851510819
vlb	3	
		1. : 0.139120834013
		2. : 0.25458738931
		3. : 0.448984479963
		4. : 0.510911124664
		5. : 0.568332740762
		6. : 0.580944184046
		7. : 0.582858468461
		8. : 0.584125695465
		9. : 0.584155700713
		10. : 0.584169447151
vlb	4	
		1. : 0.140087300029
		2. : 0.255268540984
		3. : 0.4494585679
		4. : 0.512819185579
		5. : 0.565719940451
		6. : 0.576754417359
		7. : 0.578626010749
		8. : 0.579868255747
		9. : 0.580004590851
vlb	5	
		1. : 0.133386901576
		2. : 0.252577820146
		3. : 0.438540424976
		4. : 0.499531526394
		5. : 0.566674756265
		6. : 0.581297440826
		7. : 0.58371769831
		8. : 0.58523519782
		9. : 0.585258072084
vlb	6	
		1. : 0.135622226415
		2. : 0.254384948652
		3. : 0.44888205476
		4. : 0.511458008508
		5. : 0.567685504987
		6. : 0.575527367435
		7. : 0.576262149087
		9. : 0.576326005485
vlb	7	
		1. : 0.131160126292
		2. : 0.248552447959
		3. : 0.43229098844
		4. : 0.492249497307
		5. : 0.561086467174
		6. : 0.570980266854
		7. : 0.573768046565
		8. : 0.575364092789
		9. : 0.575375942247
vlb	8	
		1. : 0.129948215473
		2. : 0.250707230384
		3. : 0.431696337691
		4. : 0.48916100715
		5. : 0.561539272379
		6. : 0.577182295796
		7. : 0.578829772867
		8. : 0.578904076057
		9. : 0.579029607509
vlb	9	
		1. : 0.132149779908
		2. : 0.250700293177
		3. : 0.440467625312
		4. : 0.498434383893
		5. : 0.564821889519
		6. : 0.576312633301
		7. : 0.576726700329
		8. : 0.576780631104
		9. : 0.576796068841
vlb	10	
		1. : 0.133958624014
		2. : 0.245783269696
		3. : 0.435803493679
		4. : 0.499456407476
		5. : 0.558944274866
		6. : 0.574045741198
		7. : 0.576868294547
		8. : 0.576941194004
		9. : 0.577065979318
		10. : 0.577099607813
vlb	11	
		1. : 0.130776980118
		2. : 0.245021813944
		3. : 0.436807046127
		4. : 0.501119162675
		5. : 0.561434662152
		6. : 0.582193190847
		7. : 0.582719895212
		8. : 0.583044132822
		9. : 0.583044178286
vlb	12	
		1. : 0.131901914735
		2. : 0.248360101614
		3. : 0.441148734151
		4. : 0.500745381048
		5. : 0.562545055579
		6. : 0.577119653539
		7. : 0.578644661358
		8. : 0.579945764974
		9. : 0.579975898281
vlb	13	
		1. : 0.134822551787
		2. : 0.250371576269
		3. : 0.441989854248
		4. : 0.504831018328
		5. : 0.569148129192
		6. : 0.583716073131
		7. : 0.585243698091
		8. : 0.585244539383
		9. : 0.585278833176
vlb	14	
		1. : 0.136109037447
		2. : 0.253828194994
		3. : 0.443657846974
		4. : 0.502850968141
		5. : 0.564604754537
		6. : 0.576256783697
		7. : 0.576839779873
		8. : 0.578132958187
		9. : 0.578147889062
vlb	15	
		1. : 0.13638520726
		2. : 0.255015233036
		3. : 0.446995823428
		4. : 0.510098008305
		5. : 0.568924371233
		6. : 0.584796374204
		7. : 0.586958489851
		8. : 0.586992953085
		9. : 0.587066473244
		10. : 0.58721024982
vlb	16	
		1. : 0.137356102267
		2. : 0.255984567233
		3. : 0.451852706058
		4. : 0.509382469421
		5. : 0.564342306447
		6. : 0.570556705939
		7. : 0.571913875372
		8. : 0.572492612124
		9. : 0.572517587117
vlb	17	
		1. : 0.134277162765
		2. : 0.249151440153
		3. : 0.439846182384
		4. : 0.504796436997
		5. : 0.567666487743
		6. : 0.579973633263
		7. : 0.581002894829
		8. : 0.58107226462
		9. : 0.581220252625
vlb	18	
		1. : 0.132831485026
		2. : 0.246671288457
		3. : 0.434957412249
		4. : 0.495380835932
		5. : 0.563519573396
		6. : 0.574971936337
		7. : 0.576825405568
		8. : 0.576900492107
		9. : 0.577016312395
vlb	19	
		1. : 0.133489329836
		2. : 0.247110061978
		3. : 0.427594235335
		4. : 0.491247239712
		5. : 0.560147242273
		6. : 0.573833530204
		7. : 0.575601563149
		8. : 0.575735827468
		9. : 0.575881016195
vlb	20	
		1. : 0.131748808632
		2. : 0.247483159898
		3. : 0.443252715997
		4. : 0.500641412007
		5. : 0.562355336525
		6. : 0.568650616424
		7. : 0.568973379005
		8. : 0.569087534907
		9. : 0.5690932472
		10. : 0.569125394998
vlb	21	
		1. : 0.135260837278
		2. : 0.248601968034
		3. : 0.436048378773
		4. : 0.497726658228
		5. : 0.561989776225
		6. : 0.573839273235
		7. : 0.577006348809
		8. : 0.577063367393
		9. : 0.577104046481
		10. : 0.577198911492
vlb	22	
		1. : 0.134282575487
		2. : 0.250764818264
		3. : 0.439464242126
		4. : 0.499756995282
		5. : 0.564270503103
		6. : 0.573719805795
		7. : 0.575613284728
		8. : 0.576946705704
vlb	23	
		1. : 0.135631056073
		2. : 0.254591599177
		3. : 0.443833433163
		4. : 0.505623198346
		5. : 0.566525447194
		6. : 0.582573964476
		7. : 0.584498884851
		8. : 0.584511605935
		9. : 0.584576078903
		10. : 0.584692001856

