# solver	iter	edge-exp-congestion
		(s3,s2) : 0.266666666667
		(s3,s4) : 0.410784313725
		(s3,s8) : 0.0529411764706
		(s4,s3) : 0.266666666667
		(s4,s9) : 0.410784313725
		(s5,s0) : 0.
		(s5,s6) : 0.383700980392
		(s5,s10) : 0.420833333333
		(s6,s1) : 0.410784313725
		(s6,s5) : 0.1375
		(s6,s7) : 0.409191176471
		(s6,s11) : 0.4125
		(s7,s2) : 0.369607843137
		(s7,s6) : 0.316666666667
		(s7,s8) : 0.266666666667
		(s7,s12) : 0.289583333333
		(s8,s3) : 0.05
		(s8,s7) : 0.4
		(s8,s9) : 0.
		(s8,s13) : 0.269607843137
		(s9,s4) : 0.266666666667
		(s9,s8) : 0.133333333333
		(s9,s14) : 0.410784313725
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.383700980392
		(s10,s11) : 0.418382352941
		(s10,s15) : 0.397916666667
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.402941176471
		(s11,s10) : 0.4125
		(s11,s12) : 0.4125
		(s11,s16) : 0.402941176471
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.35
		(s12,s11) : 0.4
		(s12,s13) : 0.4
		(s12,s17) : 0.366666666667
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.266666666667
		(s13,s12) : 0.4
		(s13,s14) : 0.402941176471
		(s13,s18) : 0.4
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.4
		(s14,s13) : 0.4
		(s14,s19) : 0.4
		(s15,s10) : 0.366666666667
		(s15,s16) : 0.397916666667
		(s16,s11) : 0.4
		(s16,s15) : 0.366666666667
		(s16,s17) : 0.314583333333
		(s16,s21) : 0.386274509804
		(s17,s12) : 0.414583333333
		(s17,s16) : 0.366666666667
		(s17,s18) : 0.383333333333
		(s17,s22) : 0.166666666667
		(s18,s13) : 0.4
		(s18,s17) : 0.333333333333
		(s18,s19) : 0.269607843137
		(s18,s23) : 0.366666666667
		(s19,s14) : 0.386274509804
		(s19,s18) : 0.366666666667
		(s19,s24) : 0.0333333333333
		(s21,s16) : 0.3
		(s21,s22) : 0.386274509804
		(s22,s17) : 0.316666666667
		(s22,s21) : 0.3
		(s22,s23) : 0.336274509804
		(s23,s18) : 0.219607843137
		(s23,s22) : 0.4
		(s23,s24) : 0.116666666667
		(s24,s19) : 0.116666666667
		(s24,s23) : 0.0333333333333
spf	0	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	1	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	2	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	3	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	4	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	5	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	6	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	7	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	8	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
spf	9	
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s11) : 1.2
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s10) : 1.2
		(s11,s12) : 1.8
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s11) : 1.8
		(s12,s13) : 1.8
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s12) : 1.8
		(s13,s14) : 1.2
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s13) : 1.2
vlb	0	
		(s0,s1) : 0.0483375959079
		(s0,s5) : 0.0285714285714
		(s1,s0) : 0.0285714285714
		(s1,s2) : 0.0606625258799
		(s1,s6) : 0.101083591331
		(s2,s1) : 0.0657894736842
		(s2,s3) : 0.0142857142857
		(s2,s7) : 0.0613768115942
		(s3,s2) : 0.065
		(s3,s8) : 0.0142857142857
		(s4,s3) : 0.03
		(s5,s0) : 0.0483375959079
		(s5,s6) : 0.0744245524297
		(s5,s10) : 0.0803571428571
		(s6,s1) : 0.0761904761905
		(s6,s5) : 0.0517857142857
		(s6,s7) : 0.129807692308
		(s6,s11) : 0.464576969672
		(s7,s2) : 0.0157894736842
		(s7,s6) : 0.326568825911
		(s7,s8) : 0.271564938685
		(s7,s12) : 0.0835714285714
		(s8,s3) : 0.035
		(s8,s7) : 0.262903412377
		(s8,s9) : 0.0521739130435
		(s8,s13) : 0.28585065297
		(s9,s4) : 0.03
		(s9,s8) : 0.124230769231
		(s9,s14) : 0.0521739130435
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.122762148338
		(s10,s11) : 1.0266943734
		(s10,s15) : 0.0635869565217
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.220283882784
		(s11,s10) : 1.0126863354
		(s11,s12) : 1.5565018315
		(s11,s16) : 0.0285714285714
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.243406750572
		(s12,s11) : 1.24443517867
		(s12,s13) : 1.28638377926
		(s12,s17) : 0.275801282051
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.22584655619
		(s13,s12) : 1.31281087334
		(s13,s14) : 0.942767558528
		(s13,s18) : 0.180745341615
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.154230769231
		(s14,s13) : 0.925769230769
		(s14,s19) : 0.12
		(s15,s10) : 0.12
		(s15,s16) : 0.0635869565217
		(s16,s11) : 0.0823369565217
		(s16,s15) : 0.06
		(s16,s17) : 0.0375
		(s16,s21) : 0.0285714285714
		(s17,s12) : 0.0971428571429
		(s17,s16) : 0.11625
		(s17,s18) : 0.257051282051
		(s18,s13) : 0.164166666667
		(s18,s17) : 0.0885714285714
		(s18,s19) : 0.205058528428
		(s18,s23) : 0.1
		(s19,s14) : 0.205058528428
		(s19,s18) : 0.12
		(s20,s15) : 0.06
		(s21,s20) : 0.06
		(s21,s22) : 0.0285714285714
		(s22,s17) : 0.0685714285714
		(s22,s21) : 0.06
		(s23,s22) : 0.1
vlb	1	
		(s0,s1) : 0.0923723335488
		(s1,s2) : 0.0795518207283
		(s1,s6) : 0.254279299132
		(s2,s1) : 0.179554024407
		(s2,s3) : 0.0142857142857
		(s2,s7) : 0.0795518207283
		(s3,s2) : 0.0708333333333
		(s3,s4) : 0.0142857142857
		(s4,s3) : 0.0375
		(s4,s9) : 0.0142857142857
		(s5,s0) : 0.0923723335488
		(s5,s6) : 0.142016806723
		(s5,s10) : 0.0272727272727
		(s6,s1) : 0.0619047619048
		(s6,s5) : 0.0272727272727
		(s6,s7) : 0.228829993536
		(s6,s11) : 0.51463805802
		(s7,s2) : 0.123006405359
		(s7,s6) : 0.277941176471
		(s7,s8) : 0.211484593838
		(s7,s12) : 0.541560322031
		(s8,s3) : 0.0333333333333
		(s8,s7) : 0.581695187166
		(s8,s9) : 0.0625668449198
		(s8,s13) : 0.272294372294
		(s9,s4) : 0.0375
		(s9,s8) : 0.458269671505
		(s9,s14) : 0.0625668449198
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.234389140271
		(s10,s11) : 0.965610859729
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.158408258408
		(s11,s10) : 1.018997669
		(s11,s12) : 1.37953027365
		(s11,s16) : 0.199150849151
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.263915496268
		(s12,s11) : 1.27583813246
		(s12,s13) : 1.42551174316
		(s12,s17) : 0.0794871794872
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.280135472371
		(s13,s12) : 1.04480481283
		(s13,s14) : 0.900925545043
		(s13,s18) : 0.223789661319
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.481483957219
		(s14,s13) : 0.691243315508
		(s14,s19) : 0.0272727272727
		(s15,s10) : 0.15372960373
		(s16,s15) : 0.15372960373
		(s16,s17) : 0.112087912088
		(s17,s12) : 0.0788571428571
		(s17,s16) : 0.0666666666667
		(s17,s18) : 0.148717948718
		(s18,s13) : 0.0606060606061
		(s18,s17) : 0.102666666667
		(s18,s19) : 0.236507610037
		(s19,s14) : 0.236507610037
		(s19,s18) : 0.0272727272727
vlb	2	
		(s0,s5) : 0.0558441558442
		(s1,s0) : 0.0558441558442
		(s1,s2) : 0.0142857142857
		(s2,s1) : 0.0272727272727
		(s2,s3) : 0.0645394736842
		(s2,s7) : 0.0495798319328
		(s3,s2) : 0.0625668449198
		(s3,s4) : 0.0157894736842
		(s3,s8) : 0.04875
		(s4,s3) : 0.0272727272727
		(s4,s9) : 0.0157894736842
		(s5,s6) : 0.162727272727
		(s5,s10) : 0.141138273491
		(s6,s1) : 0.0428571428571
		(s6,s5) : 0.0852941176471
		(s6,s7) : 0.359399350649
		(s6,s11) : 0.0649090909091
		(s7,s2) : 0.0645394736842
		(s7,s6) : 0.074
		(s7,s8) : 0.118831168831
		(s7,s12) : 0.483530366692
		(s8,s3) : 0.0352941176471
		(s8,s7) : 0.262132352941
		(s8,s9) : 0.0428571428571
		(s8,s13) : 0.192581168831
		(s9,s4) : 0.0272727272727
		(s9,s8) : 0.025
		(s9,s14) : 0.0586466165414
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.162727272727
		(s10,s11) : 1.01
		(s10,s15) : 0.0272727272727
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.315732429335
		(s11,s10) : 0.890870893812
		(s11,s12) : 1.25738636364
		(s11,s16) : 0.211785714286
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.0697894736842
		(s12,s11) : 1.44744232238
		(s12,s13) : 1.33732484621
		(s12,s17) : 0.257535603715
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.340283613445
		(s13,s12) : 1.24349694423
		(s13,s14) : 0.95954887218
		(s13,s18) : 0.13269671505
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.0522727272727
		(s14,s13) : 0.930762987013
		(s14,s19) : 0.216964285714
		(s15,s10) : 0.167990832697
		(s15,s20) : 0.0272727272727
		(s16,s11) : 0.153423987777
		(s16,s15) : 0.167990832697
		(s16,s17) : 0.168928571429
		(s17,s12) : 0.127678571429
		(s17,s16) : 0.208427807487
		(s17,s18) : 0.279304511278
		(s17,s22) : 0.0428571428571
		(s18,s13) : 0.215357142857
		(s18,s17) : 0.231803857907
		(s18,s19) : 0.181804511278
		(s19,s14) : 0.181804511278
		(s19,s18) : 0.216964285714
		(s20,s21) : 0.0272727272727
		(s21,s16) : 0.0701298701299
		(s22,s21) : 0.0428571428571
vlb	3	
		(s0,s5) : 0.0766798418972
		(s1,s0) : 0.0766798418972
		(s1,s2) : 0.0457894736842
		(s1,s6) : 0.05
		(s2,s1) : 0.126679841897
		(s2,s3) : 0.0969258373206
		(s2,s7) : 0.01875
		(s3,s2) : 0.0817934782609
		(s3,s4) : 0.0457894736842
		(s3,s8) : 0.0511363636364
		(s4,s9) : 0.0457894736842
		(s5,s6) : 0.241373626374
		(s5,s10) : 0.274319702037
		(s6,s1) : 0.0457894736842
		(s6,s5) : 0.19763986014
		(s6,s7) : 0.377867132867
		(s6,s11) : 0.194971804511
		(s7,s2) : 0.114772727273
		(s7,s6) : 0.260349190283
		(s7,s8) : 0.236617132867
		(s7,s12) : 0.167336956522
		(s8,s3) : 0.0817934782609
		(s8,s7) : 0.236107199437
		(s8,s9) : 0.214099190283
		(s8,s13) : 0.182403801442
		(s9,s8) : 0.17442455243
		(s9,s14) : 0.259888663968
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.241373626374
		(s10,s11) : 0.856944577162
		(s10,s15) : 0.114725274725
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.264545454545
		(s11,s10) : 0.83631993007
		(s11,s12) : 1.35629522651
		(s11,s16) : 0.0761538461538
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.146351674641
		(s12,s11) : 1.38124769967
		(s12,s13) : 1.4866361356
		(s12,s17) : 0.0878289473684
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.252225620489
		(s13,s12) : 1.43705120008
		(s13,s14) : 0.856457489879
		(s13,s18) : 0.148881074169
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.17442455243
		(s14,s13) : 1.02557544757
		(s15,s10) : 0.102403846154
		(s15,s16) : 0.0685714285714
		(s15,s20) : 0.0461538461538
		(s16,s11) : 0.10015037594
		(s16,s15) : 0.102403846154
		(s16,s17) : 0.03
		(s17,s12) : 0.141381074169
		(s17,s16) : 0.0878289473684
		(s18,s17) : 0.111381074169
		(s18,s19) : 0.0375
		(s19,s14) : 0.0836538461538
		(s20,s21) : 0.0461538461538
		(s21,s22) : 0.0461538461538
		(s22,s23) : 0.0461538461538
		(s23,s24) : 0.0461538461538
		(s24,s19) : 0.0461538461538
vlb	4	
		(s0,s1) : 0.0675
		(s1,s2) : 0.012
		(s1,s6) : 0.0991666666667
		(s2,s1) : 0.0316666666667
		(s2,s7) : 0.012
		(s5,s0) : 0.0675
		(s5,s6) : 0.141818181818
		(s5,s10) : 0.0692307692308
		(s6,s1) : 0.012
		(s6,s5) : 0.0692307692308
		(s6,s7) : 0.299517482517
		(s6,s11) : 0.263630952381
		(s7,s2) : 0.0316666666667
		(s7,s6) : 0.241195054945
		(s7,s8) : 0.495498251748
		(s7,s12) : 0.274716783217
		(s8,s7) : 0.263573926074
		(s8,s9) : 0.257298951049
		(s8,s13) : 0.324199300699
		(s9,s8) : 0.0788571428571
		(s9,s14) : 0.257298951049
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.209318181818
		(s10,s11) : 0.904431818182
		(s10,s15) : 0.08625
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.162199300699
		(s11,s10) : 0.945920745921
		(s11,s12) : 1.49700524476
		(s11,s16) : 0.0409090909091
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.467985347985
		(s12,s11) : 1.41047161172
		(s12,s13) : 1.09825174825
		(s12,s17) : 0.243939393939
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.270716783217
		(s13,s12) : 1.38415334665
		(s13,s14) : 0.830201048951
		(s13,s18) : 0.189772727273
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.0788571428571
		(s14,s13) : 1.07314285714
		(s14,s19) : 0.048
		(s15,s10) : 0.184848484848
		(s15,s16) : 0.08625
		(s16,s11) : 0.0675
		(s16,s15) : 0.184848484848
		(s16,s17) : 0.05625
		(s17,s12) : 0.0647727272727
		(s17,s16) : 0.181439393939
		(s17,s18) : 0.20625
		(s18,s13) : 0.17925
		(s18,s17) : 0.152272727273
		(s18,s19) : 0.1125
		(s19,s14) : 0.1125
		(s19,s18) : 0.048
vlb	5	
		(s0,s5) : 0.0142857142857
		(s1,s0) : 0.0142857142857
		(s1,s2) : 0.0285714285714
		(s2,s3) : 0.0333333333333
		(s2,s7) : 0.0285714285714
		(s3,s4) : 0.0333333333333
		(s4,s9) : 0.0333333333333
		(s5,s6) : 0.274675324675
		(s5,s10) : 0.170084033613
		(s6,s1) : 0.0428571428571
		(s6,s5) : 0.155798319328
		(s6,s7) : 0.338068181818
		(s6,s11) : 0.199305106658
		(s7,s2) : 0.0333333333333
		(s7,s6) : 0.269389140271
		(s7,s8) : 0.320075757576
		(s7,s12) : 0.378782467532
		(s8,s7) : 0.305796703297
		(s8,s9) : 0.174431818182
		(s8,s13) : 0.213825757576
		(s9,s8) : 0.2025
		(s9,s14) : 0.207765151515
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.274675324675
		(s10,s11) : 0.777922077922
		(s10,s15) : 0.147402597403
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.191964285714
		(s11,s10) : 1.02991596639
		(s11,s12) : 1.34050324675
		(s11,s16) : 0.0428571428571
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.329144385027
		(s12,s11) : 1.11660067873
		(s12,s13) : 1.39306818182
		(s12,s17) : 0.173963903743
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.171478521479
		(s13,s12) : 1.02420572075
		(s13,s14) : 0.895075757576
		(s13,s18) : 0.252156666863
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.2025
		(s14,s13) : 0.66375
		(s14,s19) : 0.33375
		(s15,s16) : 0.147402597403
		(s16,s11) : 0.511412778398
		(s16,s17) : 0.0928571428571
		(s17,s12) : 0.269285714286
		(s17,s16) : 0.414010180995
		(s17,s18) : 0.0835227272727
		(s18,s13) : 0.0722727272727
		(s18,s17) : 0.499997575953
		(s18,s19) : 0.0971590909091
		(s19,s14) : 0.0971590909091
		(s19,s18) : 0.33375
vlb	6	
		(s0,s1) : 0.103333333333
		(s0,s5) : 0.0315789473684
		(s1,s0) : 0.0315789473684
		(s1,s2) : 0.150024509804
		(s1,s6) : 0.055
		(s2,s1) : 0.03
		(s2,s3) : 0.025
		(s2,s7) : 0.125024509804
		(s3,s4) : 0.0380434782609
		(s4,s9) : 0.0380434782609
		(s5,s0) : 0.103333333333
		(s5,s6) : 0.0409090909091
		(s5,s10) : 0.416609706083
		(s6,s1) : 0.103270123839
		(s6,s5) : 0.385030758715
		(s6,s7) : 0.275294117647
		(s6,s11) : 0.247282717283
		(s7,s2) : 0.03
		(s7,s6) : 0.44975024975
		(s7,s8) : 0.292615546218
		(s7,s12) : 0.177183600713
		(s8,s3) : 0.0130434782609
		(s8,s7) : 0.383516483516
		(s8,s9) : 0.0630434782609
		(s8,s13) : 0.30752782692
		(s9,s8) : 0.183743449533
		(s9,s14) : 0.101086956522
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.144242424242
		(s10,s11) : 0.995151515152
		(s10,s15) : 0.0606060606061
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.465218376824
		(s11,s10) : 0.783390293917
		(s11,s12) : 1.34134803922
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.165714285714
		(s12,s11) : 1.2140959041
		(s12,s13) : 1.40423319328
		(s12,s17) : 0.219599224305
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.290772271207
		(s13,s12) : 1.37450490686
		(s13,s14) : 1.06361892583
		(s13,s18) : 0.0772727272727
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.183743449533
		(s14,s13) : 0.951344269765
		(s14,s19) : 0.0649122807018
		(s15,s16) : 0.0606060606061
		(s16,s11) : 0.133426573427
		(s16,s17) : 0.0333333333333
		(s17,s12) : 0.110606060606
		(s17,s16) : 0.06
		(s17,s18) : 0.0781512605042
		(s17,s22) : 0.0814479638009
		(s18,s13) : 0.143063541206
		(s18,s17) : 0.0772727272727
		(s19,s14) : 0.0352941176471
		(s19,s18) : 0.0649122807018
		(s21,s16) : 0.0461538461538
		(s22,s21) : 0.0461538461538
		(s22,s23) : 0.0352941176471
		(s23,s24) : 0.0352941176471
		(s24,s19) : 0.0352941176471
vlb	7	
		(s0,s1) : 0.03
		(s1,s6) : 0.03
		(s3,s4) : 0.0312834224599
		(s4,s9) : 0.0312834224599
		(s5,s0) : 0.03
		(s5,s6) : 0.1
		(s5,s10) : 0.299192583732
		(s6,s5) : 0.299192583732
		(s6,s7) : 0.33575310559
		(s6,s11) : 0.181578947368
		(s7,s6) : 0.419192583732
		(s7,s8) : 0.288694282061
		(s7,s12) : 0.274741200828
		(s8,s3) : 0.0312834224599
		(s8,s7) : 0.440887445887
		(s8,s13) : 0.313904366094
		(s9,s8) : 0.0974025974026
		(s9,s14) : 0.0312834224599
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.13
		(s10,s11) : 0.99
		(s10,s15) : 0.08
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.267332052958
		(s11,s10) : 0.759688995215
		(s11,s12) : 1.36083074534
		(s11,s16) : 0.150784570121
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.205987515143
		(s12,s11) : 1.11968899522
		(s12,s13) : 1.23234609061
		(s12,s17) : 0.318292334096
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.399978354978
		(s13,s12) : 1.0658982684
		(s13,s14) : 1.05394385027
		(s13,s18) : 0.159772727273
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.0974025974026
		(s14,s13) : 0.88474025974
		(s14,s19) : 0.217857142857
		(s15,s10) : 0.141118421053
		(s15,s16) : 0.08
		(s16,s11) : 0.247368421053
		(s16,s15) : 0.141118421053
		(s16,s17) : 0.103416149068
		(s17,s12) : 0.174844720497
		(s17,s16) : 0.21375
		(s17,s18) : 0.278959627329
		(s17,s22) : 0.0473684210526
		(s18,s13) : 0.248602484472
		(s18,s17) : 0.293214285714
		(s18,s19) : 0.114772727273
		(s19,s14) : 0.114772727273
		(s19,s18) : 0.217857142857
		(s21,s16) : 0.0473684210526
		(s22,s21) : 0.0473684210526
vlb	8	
		(s0,s1) : 0.0715789473684
		(s1,s6) : 0.146578947368
		(s2,s1) : 0.075
		(s2,s7) : 0.0809523809524
		(s3,s2) : 0.0809523809524
		(s3,s8) : 0.0130434782609
		(s4,s3) : 0.0797101449275
		(s5,s0) : 0.0715789473684
		(s5,s6) : 0.1
		(s5,s10) : 0.0878787878788
		(s6,s5) : 0.0878787878788
		(s6,s7) : 0.487885447885
		(s6,s11) : 0.250351841141
		(s7,s2) : 0.075
		(s7,s6) : 0.177106227106
		(s7,s8) : 0.324768564769
		(s7,s12) : 0.28025974026
		(s8,s3) : 0.0142857142857
		(s8,s9) : 0.276666666667
		(s8,s13) : 0.192054467272
		(s9,s4) : 0.0797101449275
		(s9,s8) : 0.09
		(s9,s14) : 0.276666666667
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.171578947368
		(s10,s11) : 0.840175438596
		(s10,s15) : 0.188245614035
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.402430902431
		(s11,s10) : 0.988344988345
		(s11,s12) : 1.02028305028
		(s11,s16) : 0.18971028971
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.288296703297
		(s12,s11) : 1.35786468434
		(s12,s13) : 1.09482850483
		(s12,s17) : 0.199285714286
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.0551948051948
		(s13,s12) : 1.51872441284
		(s13,s14) : 0.882424242424
		(s13,s18) : 0.241232297115
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.169710144928
		(s14,s13) : 0.925072463768
		(s14,s19) : 0.105217391304
		(s15,s10) : 0.123776223776
		(s15,s16) : 0.188245614035
		(s16,s11) : 0.152377266696
		(s16,s15) : 0.123776223776
		(s16,s17) : 0.291831501832
		(s17,s12) : 0.121008403361
		(s17,s16) : 0.190029088559
		(s17,s18) : 0.380402930403
		(s18,s13) : 0.485620321707
		(s18,s17) : 0.200323206206
		(s18,s19) : 0.0409090909091
		(s19,s14) : 0.0409090909091
		(s19,s18) : 0.105217391304
vlb	9	
		(s0,s1) : 0.0272727272727
		(s1,s6) : 0.0272727272727
		(s2,s7) : 0.0214285714286
