# solver	iter	time	stddev
akraeke	52	0.044821	0.000000
akraeke	53	0.044637	0.000000
akraeke	54	0.045424	0.000000
akraeke	55	0.044839	0.000000
akraeke	56	0.044799	0.000000
akraeke	57	0.044667	0.000000
akraeke	58	0.045532	0.000000
akraeke	59	0.045295	0.000000
akraeke	60	0.044832	0.000000
akraeke	61	0.044735	0.000000
akraeke	62	0.045487	0.000000
akraeke	63	0.045466	0.000000
akraeke	64	0.044547	0.000000
akraeke	65	0.044704	0.000000
akraeke	66	0.045537	0.000000
akraeke	67	0.045179	0.000000
akraeke	68	0.044631	0.000000
akraeke	69	0.045092	0.000000
akraeke	70	0.045193	0.000000
akraeke	71	0.045623	0.000000
akraeke	72	0.044651	0.000000
akraeke	73	0.044610	0.000000
akraeke	74	0.045082	0.000000
akraeke	75	0.045524	0.000000
akraeke	76	0.044693	0.000000
akraeke	77	0.045290	0.000000
akraeke	78	0.045217	0.000000
akraeke	79	0.045762	0.000000
akraeke	80	0.045045	0.000000
akraeke	81	0.044593	0.000000
akraeke	82	0.045738	0.000000
akraeke	83	0.045580	0.000000
akraeke	84	0.045280	0.000000
akraeke	85	0.045574	0.000000
akraeke	86	0.045044	0.000000
akraeke	87	0.045462	0.000000
akraeke	88	0.044987	0.000000
akraeke	89	0.044525	0.000000
akraeke	90	0.044954	0.000000
akraeke	91	0.045389	0.000000
akraeke	92	0.045098	0.000000
akraeke	93	0.044912	0.000000
akraeke	94	0.045110	0.000000
akraeke	95	0.045463	0.000000
akraeke	96	0.045154	0.000000
akraeke	97	0.044643	0.000000
akraeke	98	0.044668	0.000000
akraeke	99	0.045529	0.000000
akvlb	0	0.054069	0.000000
akvlb	1	0.053652	0.000000
akvlb	2	0.053009	0.000000
akvlb	3	0.052923	0.000000
akvlb	4	0.053624	0.000000
akvlb	5	0.052737	0.000000
akvlb	6	0.053054	0.000000
akvlb	7	0.053624	0.000000
akvlb	8	0.053260	0.000000
akvlb	9	0.052903	0.000000
akvlb	10	0.053526	0.000000
akvlb	11	0.053287	0.000000
akvlb	12	0.052697	0.000000
akvlb	13	0.053136	0.000000
akvlb	14	0.053666	0.000000
akvlb	15	0.052833	0.000000
akvlb	16	0.053553	0.000000
akvlb	17	0.054850	0.000000
akvlb	18	0.052770	0.000000
akvlb	19	0.053073	0.000000
akvlb	20	0.053459	0.000000
akvlb	21	0.053235	0.000000
akvlb	22	0.052806	0.000000
akvlb	23	0.052997	0.000000
akvlb	24	0.053457	0.000000
akvlb	25	0.052575	0.000000
akvlb	26	0.052923	0.000000
akvlb	27	0.053519	0.000000
akvlb	28	0.052752	0.000000
akvlb	29	0.052741	0.000000
akvlb	30	0.053475	0.000000
akvlb	31	0.052992	0.000000
akvlb	32	0.052758	0.000000
akvlb	33	0.053423	0.000000
akvlb	34	0.053339	0.000000
akvlb	35	0.052888	0.000000
akvlb	36	0.052815	0.000000
akvlb	37	0.053507	0.000000
akvlb	38	0.052728	0.000000
akvlb	39	0.052850	0.000000
akvlb	40	0.053269	0.000000
akvlb	41	0.053547	0.000000
akvlb	42	0.053420	0.000000
akvlb	43	0.052918	0.000000
akvlb	44	0.053584	0.000000
akvlb	45	0.052518	0.000000
akvlb	46	0.052870	0.000000
akvlb	47	0.063256	0.000000
akvlb	48	0.052954	0.000000
akvlb	49	0.053275	0.000000
akvlb	50	0.053659	0.000000
akvlb	51	0.053120	0.000000
akvlb	52	0.052991	0.000000
akvlb	53	0.053152	0.000000
akvlb	54	0.053616	0.000000
akvlb	55	0.052966	0.000000
akvlb	56	0.052974	0.000000
akvlb	57	0.053754	0.000000
akvlb	58	0.052934	0.000000
akvlb	59	0.053253	0.000000
akvlb	60	0.054132	0.000000
akvlb	61	0.053306	0.000000
akvlb	62	0.052915	0.000000
akvlb	63	0.053403	0.000000
akvlb	64	0.053451	0.000000
akvlb	65	0.052787	0.000000
akvlb	66	0.053448	0.000000
akvlb	67	0.053737	0.000000
akvlb	68	0.053311	0.000000
akvlb	69	0.053733	0.000000
akvlb	70	0.054440	0.000000
akvlb	71	0.052831	0.000000
akvlb	72	0.053207	0.000000
akvlb	73	0.053433	0.000000
akvlb	74	0.053225	0.000000
akvlb	75	0.052819	0.000000
akvlb	76	0.053065	0.000000
akvlb	77	0.053479	0.000000
akvlb	78	0.052772	0.000000
akvlb	79	0.053048	0.000000
akvlb	80	0.053659	0.000000
akvlb	81	0.052830	0.000000
akvlb	82	0.052768	0.000000
akvlb	83	0.053794	0.000000
akvlb	84	0.053076	0.000000
akvlb	85	0.052765	0.000000
akvlb	86	0.053236	0.000000
akvlb	87	0.053601	0.000000
akvlb	88	0.052789	0.000000
akvlb	89	0.053053	0.000000
akvlb	90	0.053502	0.000000
akvlb	91	0.052974	0.000000
akvlb	92	0.052878	0.000000
akvlb	93	0.053470	0.000000
akvlb	94	0.053074	0.000000
akvlb	95	0.052813	0.000000
akvlb	96	0.053085	0.000000
akvlb	97	0.053572	0.000000
akvlb	98	0.052873	0.000000
akvlb	99	0.053398	0.000000
ecmp	0	0.000752	0.000000
ecmp	1	0.001015	0.000000
ecmp	2	0.000709	0.000000
ecmp	3	0.000709	0.000000
ecmp	4	0.000708	0.000000
ecmp	5	0.000708	0.000000
ecmp	6	0.000708	0.000000
ecmp	7	0.000709	0.000000
ecmp	8	0.000943	0.000000
ecmp	9	0.000707	0.000000
ecmp	10	0.000715	0.000000
ecmp	11	0.000706	0.000000
ecmp	12	0.000707	0.000000
ecmp	13	0.001245	0.000000
ecmp	14	0.000710	0.000000
ecmp	15	0.000967	0.000000
ecmp	16	0.000707	0.000000
ecmp	17	0.000707	0.000000
ecmp	18	0.000704	0.000000
ecmp	19	0.000709	0.000000
ecmp	20	0.001113	0.000000
ecmp	21	0.000715	0.000000
ecmp	22	0.000708	0.000000
ecmp	23	0.000715	0.000000
ecmp	24	0.000708	0.000000
ecmp	25	0.000929	0.000000
ecmp	26	0.000710	0.000000
ecmp	27	0.000889	0.000000
ecmp	28	0.000706	0.000000
ecmp	29	0.000709	0.000000
ecmp	30	0.000708	0.000000
ecmp	31	0.000708	0.000000
ecmp	32	0.001028	0.000000
ecmp	33	0.000707	0.000000
ecmp	34	0.000928	0.000000
ecmp	35	0.000708	0.000000
ecmp	36	0.000709	0.000000
ecmp	37	0.000707	0.000000
ecmp	38	0.000709	0.000000
ecmp	39	0.000917	0.000000
ecmp	40	0.000709	0.000000
ecmp	41	0.000709	0.000000
ecmp	42	0.000705	0.000000
ecmp	43	0.000708	0.000000
ecmp	44	0.001052	0.000000
ecmp	45	0.000712	0.000000
ecmp	46	0.000710	0.000000
ecmp	47	0.000714	0.000000
ecmp	48	0.000709	0.000000
ecmp	49	0.001053	0.000000
ecmp	50	0.000708	0.000000
ecmp	51	0.000862	0.000000
ecmp	52	0.000707	0.000000
ecmp	53	0.000710	0.000000
ecmp	54	0.000709	0.000000
ecmp	55	0.000709	0.000000
ecmp	56	0.000983	0.000000
ecmp	57	0.000708	0.000000
ecmp	58	0.000714	0.000000
ecmp	59	0.000707	0.000000
ecmp	60	0.000707	0.000000
ecmp	61	0.000999	0.000000
ecmp	62	0.000705	0.000000
ecmp	63	0.000948	0.000000
ecmp	64	0.000707	0.000000
ecmp	65	0.000708	0.000000
ecmp	66	0.000706	0.000000
ecmp	67	0.000708	0.000000
ecmp	68	0.001017	0.000000
ecmp	69	0.000713	0.000000
ecmp	70	0.000710	0.000000
ecmp	71	0.000717	0.000000
ecmp	72	0.000709	0.000000
ecmp	73	0.001198	0.000000
ecmp	74	0.000709	0.000000
ecmp	75	0.000717	0.000000
ecmp	76	0.000707	0.000000
ecmp	77	0.000708	0.000000
ecmp	78	0.000950	0.000000
ecmp	79	0.000708	0.000000
ecmp	80	0.000709	0.000000
ecmp	81	0.000707	0.000000
ecmp	82	0.000709	0.000000
ecmp	83	0.001053	0.000000
ecmp	84	0.000714	0.000000
ecmp	85	0.000964	0.000000
ecmp	86	0.000714	0.000000
ecmp	87	0.000709	0.000000
ecmp	88	0.000706	0.000000
ecmp	89	0.000710	0.000000
ecmp	90	0.001269	0.000000
ecmp	91	0.000707	0.000000
ecmp	92	0.000709	0.000000
ecmp	93	0.000708	0.000000
ecmp	94	0.000708	0.000000
ecmp	95	0.001157	0.000000
ecmp	96	0.000708	0.000000
ecmp	97	0.000712	0.000000
ecmp	98	0.000707	0.000000
ecmp	99	0.000710	0.000000
mcf	0	0.475120	0.000000
mcf	1	0.165775	0.000000
mcf	2	0.186490	0.000000
mcf	3	0.182862	0.000000
mcf	4	0.178272	0.000000
mcf	5	0.184194	0.000000
mcf	6	0.190992	0.000000
mcf	7	0.190977	0.000000
mcf	8	0.186628	0.000000
mcf	9	0.184577	0.000000
mcf	10	0.179910	0.000000
mcf	11	0.179250	0.000000
mcf	12	0.183772	0.000000
mcf	13	0.182200	0.000000
mcf	14	0.183974	0.000000
mcf	15	0.196644	0.000000
mcf	16	0.182204	0.000000
mcf	17	0.185473	0.000000
mcf	18	0.181897	0.000000
mcf	19	0.185576	0.000000
mcf	20	0.183325	0.000000
mcf	21	0.181205	0.000000
mcf	22	0.183331	0.000000
mcf	23	0.180144	0.000000
mcf	24	0.186499	0.000000
mcf	25	0.195567	0.000000
mcf	26	0.184071	0.000000
mcf	27	0.168646	0.000000
mcf	28	0.183164	0.000000
mcf	29	0.180734	0.000000
mcf	30	0.183998	0.000000
mcf	31	0.184733	0.000000
mcf	32	0.188356	0.000000
mcf	33	0.185632	0.000000
mcf	34	0.191909	0.000000
mcf	35	0.166933	0.000000
mcf	36	0.170232	0.000000
mcf	37	0.181207	0.000000
mcf	38	0.191009	0.000000
mcf	39	0.185059	0.000000
mcf	40	0.185103	0.000000
mcf	41	0.188581	0.000000
mcf	42	0.186570	0.000000
mcf	43	0.194377	0.000000
mcf	44	0.171152	0.000000
mcf	45	0.172948	0.000000
mcf	46	0.179845	0.000000
mcf	47	0.183607	0.000000
mcf	48	0.186447	0.000000
mcf	49	0.186876	0.000000
mcf	50	0.187407	0.000000
mcf	51	0.189388	0.000000
mcf	52	0.190676	0.000000
mcf	53	0.186393	0.000000
mcf	54	0.189469	0.000000
mcf	55	0.194430	0.000000
mcf	56	0.185360	0.000000
mcf	57	0.189667	0.000000
mcf	58	0.184864	0.000000
mcf	59	0.187678	0.000000
mcf	60	0.186176	0.000000
mcf	61	0.189087	0.000000
mcf	62	0.196976	0.000000
mcf	63	0.192099	0.000000
mcf	64	0.186055	0.000000
mcf	65	0.190404	0.000000
mcf	66	0.192291	0.000000
mcf	67	0.184763	0.000000
mcf	68	0.191118	0.000000
mcf	69	0.189284	0.000000
mcf	70	0.185444	0.000000
mcf	71	0.188332	0.000000
mcf	72	0.190025	0.000000
mcf	73	0.189968	0.000000
mcf	74	0.197737	0.000000
mcf	75	0.194420	0.000000
mcf	76	0.191877	0.000000
mcf	77	0.187506	0.000000
mcf	78	0.187842	0.000000
mcf	79	0.189511	0.000000
mcf	80	0.192765	0.000000
mcf	81	0.190240	0.000000
mcf	82	0.191105	0.000000
mcf	83	0.191312	0.000000
mcf	84	0.185712	0.000000
mcf	85	0.189307	0.000000
mcf	86	0.194898	0.000000
mcf	87	0.192222	0.000000
mcf	88	0.183833	0.000000
mcf	89	0.170306	0.000000
mcf	90	0.192905	0.000000
mcf	91	0.189658	0.000000
mcf	92	0.189968	0.000000
mcf	93	0.197379	0.000000
mcf	94	0.190636	0.000000
mcf	95	0.191193	0.000000
mcf	96	0.186200	0.000000
mcf	97	0.169615	0.000000
mcf	98	0.184075	0.000000
mcf	99	0.187866	0.000000
mwmcf	0	0.012381	0.000000
mwmcf	1	0.000000	0.000000
mwmcf	2	0.000000	0.000000
mwmcf	3	0.000001	0.000000
mwmcf	4	0.000001	0.000000
mwmcf	5	0.000000	0.000000
mwmcf	6	0.000000	0.000000
mwmcf	7	0.000001	0.000000
mwmcf	8	0.000001	0.000000
mwmcf	9	0.000001	0.000000
mwmcf	10	0.000000	0.000000
mwmcf	11	0.000000	0.000000
mwmcf	12	0.000001	0.000000
mwmcf	13	0.000000	0.000000
mwmcf	14	0.000001	0.000000
mwmcf	15	0.000000	0.000000
mwmcf	16	0.000000	0.000000
mwmcf	17	0.000001	0.000000
mwmcf	18	0.000001	0.000000
mwmcf	19	0.000000	0.000000
mwmcf	20	0.000000	0.000000
mwmcf	21	0.000001	0.000000
mwmcf	22	0.000001	0.000000
mwmcf	23	0.000000	0.000000
mwmcf	24	0.000001	0.000000
mwmcf	25	0.000001	0.000000
mwmcf	26	0.000001	0.000000
mwmcf	27	0.000000	0.000000
mwmcf	28	0.000000	0.000000
mwmcf	29	0.000000	0.000000
mwmcf	30	0.000001	0.000000
mwmcf	31	0.000000	0.000000
mwmcf	32	0.000000	0.000000
mwmcf	33	0.000001	0.000000
mwmcf	34	0.000000	0.000000
mwmcf	35	0.000000	0.000000
mwmcf	36	0.000001	0.000000
mwmcf	37	0.000000	0.000000
mwmcf	38	0.000000	0.000000
mwmcf	39	0.000001	0.000000
mwmcf	40	0.000001	0.000000
mwmcf	41	0.000000	0.000000
mwmcf	42	0.000000	0.000000
mwmcf	43	0.000000	0.000000
mwmcf	44	0.000000	0.000000
mwmcf	45	0.000000	0.000000
mwmcf	46	0.000000	0.000000
mwmcf	47	0.000001	0.000000
mwmcf	48	0.000001	0.000000
mwmcf	49	0.000000	0.000000
mwmcf	50	0.000001	0.000000
mwmcf	51	0.000000	0.000000
mwmcf	52	0.000000	0.000000
mwmcf	53	0.000000	0.000000
mwmcf	54	0.000001	0.000000
mwmcf	55	0.000000	0.000000
mwmcf	56	0.000000	0.000000
mwmcf	57	0.000001	0.000000
mwmcf	58	0.000000	0.000000
mwmcf	59	0.000001	0.000000
mwmcf	60	0.000000	0.000000
mwmcf	61	0.000000	0.000000
mwmcf	62	0.000000	0.000000
mwmcf	63	0.000001	0.000000
mwmcf	64	0.000001	0.000000
mwmcf	65	0.000000	0.000000
mwmcf	66	0.000000	0.000000
mwmcf	67	0.000000	0.000000
mwmcf	68	0.000001	0.000000
mwmcf	69	0.000001	0.000000
mwmcf	70	0.000000	0.000000
mwmcf	71	0.000001	0.000000
mwmcf	72	0.000000	0.000000
mwmcf	73	0.000001	0.000000
mwmcf	74	0.000000	0.000000
mwmcf	75	0.000000	0.000000
mwmcf	76	0.000000	0.000000
mwmcf	77	0.000000	0.000000
mwmcf	78	0.000000	0.000000
mwmcf	79	0.000000	0.000000
mwmcf	80	0.000000	0.000000
mwmcf	81	0.000000	0.000000
mwmcf	82	0.000001	0.000000
mwmcf	83	0.000000	0.000000
mwmcf	84	0.000001	0.000000
mwmcf	85	0.000000	0.000000
mwmcf	86	0.000000	0.000000
mwmcf	87	0.000000	0.000000
mwmcf	88	0.000000	0.000000
mwmcf	89	0.000001	0.000000
mwmcf	90	0.000000	0.000000
mwmcf	91	0.000000	0.000000
mwmcf	92	0.000000	0.000000
mwmcf	93	0.000001	0.000000
mwmcf	94	0.000000	0.000000
mwmcf	95	0.000000	0.000000
mwmcf	96	0.000000	0.000000
mwmcf	97	0.000000	0.000000
mwmcf	98	0.000001	0.000000
mwmcf	99	0.000000	0.000000
raeke	0	0.010851	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.000000	0.000000
raeke	3	0.000000	0.000000
raeke	4	0.000000	0.000000
raeke	5	0.000000	0.000000
raeke	6	0.000000	0.000000
raeke	7	0.000000	0.000000
raeke	8	0.000000	0.000000
raeke	9	0.000000	0.000000
raeke	10	0.000000	0.000000
raeke	11	0.000000	0.000000
raeke	12	0.000000	0.000000
raeke	13	0.000000	0.000000
raeke	14	0.000000	0.000000
raeke	15	0.000000	0.000000
raeke	16	0.000000	0.000000
raeke	17	0.000000	0.000000
raeke	18	0.000000	0.000000
raeke	19	0.000000	0.000000
raeke	20	0.000000	0.000000
raeke	21	0.000000	0.000000
raeke	22	0.000000	0.000000
raeke	23	0.000000	0.000000
raeke	24	0.000000	0.000000
raeke	25	0.000000	0.000000
raeke	26	0.000000	0.000000
raeke	27	0.000000	0.000000
raeke	28	0.000000	0.000000
raeke	29	0.000000	0.000000
raeke	30	0.000000	0.000000
raeke	31	0.000000	0.000000
raeke	32	0.000000	0.000000
raeke	33	0.000000	0.000000
raeke	34	0.000000	0.000000
raeke	35	0.000000	0.000000
raeke	36	0.000000	0.000000
raeke	37	0.000000	0.000000
raeke	38	0.000001	0.000000
raeke	39	0.000000	0.000000
raeke	40	0.000001	0.000000
raeke	41	0.000000	0.000000
raeke	42	0.000000	0.000000
raeke	43	0.000000	0.000000
raeke	44	0.000000	0.000000
raeke	45	0.000000	0.000000
raeke	46	0.000000	0.000000
raeke	47	0.000000	0.000000
raeke	48	0.000000	0.000000
raeke	49	0.000000	0.000000
raeke	50	0.000000	0.000000
raeke	51	0.000000	0.000000
raeke	52	0.000000	0.000000
raeke	53	0.000000	0.000000
raeke	54	0.000000	0.000000
raeke	55	0.000000	0.000000
raeke	56	0.000000	0.000000
raeke	57	0.000000	0.000000
raeke	58	0.000000	0.000000
raeke	59	0.000001	0.000000
raeke	60	0.000000	0.000000
raeke	61	0.000001	0.000000
raeke	62	0.000001	0.000000
raeke	63	0.000001	0.000000
raeke	64	0.000001	0.000000
raeke	65	0.000000	0.000000
raeke	66	0.000000	0.000000
raeke	67	0.000000	0.000000
raeke	68	0.000000	0.000000
raeke	69	0.000000	0.000000
raeke	70	0.000000	0.000000
raeke	71	0.000000	0.000000
raeke	72	0.000000	0.000000
raeke	73	0.000000	0.000000
raeke	74	0.000000	0.000000
raeke	75	0.000000	0.000000
raeke	76	0.000000	0.000000
raeke	77	0.000000	0.000000
raeke	78	0.000000	0.000000
raeke	79	0.000000	0.000000
raeke	80	0.000000	0.000000
raeke	81	0.000001	0.000000
raeke	82	0.000000	0.000000
raeke	83	0.000000	0.000000
raeke	84	0.000000	0.000000
raeke	85	0.000000	0.000000
raeke	86	0.000001	0.000000
raeke	87	0.000000	0.000000
raeke	88	0.000000	0.000000
raeke	89	0.000001	0.000000
raeke	90	0.000000	0.000000
raeke	91	0.000000	0.000000
raeke	92	0.000000	0.000000
raeke	93	0.000000	0.000000
raeke	94	0.000000	0.000000
raeke	95	0.000000	0.000000
raeke	96	0.000001	0.000000
raeke	97	0.000000	0.000000
raeke	98	0.000000	0.000000
raeke	99	0.000000	0.000000
semimcfecmp	0	0.025873	0.000000
semimcfecmp	1	0.023457	0.000000
semimcfecmp	2	0.022504	0.000000
semimcfecmp	3	0.022847	0.000000
semimcfecmp	4	0.022440	0.000000
semimcfecmp	5	0.022774	0.000000
semimcfecmp	6	0.021990	0.000000
semimcfecmp	7	0.022299	0.000000
semimcfecmp	8	0.021966	0.000000
semimcfecmp	9	0.021764	0.000000
semimcfecmp	10	0.021580	0.000000
semimcfecmp	11	0.021769	0.000000
semimcfecmp	12	0.022019	0.000000
semimcfecmp	13	0.021681	0.000000
semimcfecmp	14	0.021094	0.000000
semimcfecmp	15	0.021792	0.000000
semimcfecmp	16	0.021828	0.000000
semimcfecmp	17	0.021837	0.000000
semimcfecmp	18	0.021242	0.000000
semimcfecmp	19	0.022080	0.000000
semimcfecmp	20	0.021968	0.000000
semimcfecmp	21	0.022017	0.000000
semimcfecmp	22	0.021249	0.000000
