# solver	iter	max-congestion	stddev
semimcfecmp	21	0.007020	0.000000
semimcfecmp	22	0.007173	0.000000
semimcfecmp	23	0.006943	0.000000
semimcfecmp	24	0.006853	0.000000
semimcfecmp	25	0.007056	0.000000
semimcfecmp	26	0.006695	0.000000
semimcfecmp	27	0.006486	0.000000
semimcfecmp	28	0.007189	0.000000
semimcfecmp	29	0.006898	0.000000
semimcfecmp	30	0.006455	0.000000
semimcfecmp	31	0.006628	0.000000
semimcfecmp	32	0.007153	0.000000
semimcfecmp	33	0.006490	0.000000
semimcfecmp	34	0.007302	0.000000
semimcfecmp	35	0.007346	0.000000
semimcfecmp	36	0.007133	0.000000
semimcfecmp	37	0.007215	0.000000
semimcfecmp	38	0.007432	0.000000
semimcfecmp	39	0.007432	0.000000
semimcfecmp	40	0.007953	0.000000
semimcfecmp	41	0.007769	0.000000
semimcfecmp	42	0.007828	0.000000
semimcfecmp	43	0.008005	0.000000
semimcfecmp	44	0.008548	0.000000
semimcfecmp	45	0.008424	0.000000
semimcfecmp	46	0.008918	0.000000
semimcfecmp	47	0.008407	0.000000
semimcfecmp	48	0.007904	0.000000
semimcfecmp	49	0.008077	0.000000
semimcfecmp	50	0.008476	0.000000
semimcfecmp	51	0.008827	0.000000
semimcfecmp	52	0.009765	0.000000
semimcfecmp	53	0.009242	0.000000
semimcfecmp	54	0.008380	0.000000
semimcfecmp	55	0.008858	0.000000
semimcfecmp	56	0.009676	0.000000
semimcfecmp	57	0.009808	0.000000
semimcfecmp	58	0.010030	0.000000
semimcfecmp	59	0.010211	0.000000
semimcfecmp	60	0.009904	0.000000
semimcfecmp	61	0.009898	0.000000
semimcfecmp	62	0.010079	0.000000
semimcfecmp	63	0.010020	0.000000
semimcfecmp	64	0.010175	0.000000
semimcfecmp	65	0.009912	0.000000
semimcfecmp	66	0.009839	0.000000
semimcfecmp	67	0.010193	0.000000
semimcfecmp	68	0.010100	0.000000
semimcfecmp	69	0.009707	0.000000
semimcfecmp	70	0.010313	0.000000
semimcfecmp	71	0.010655	0.000000
semimcfecmp	72	0.010159	0.000000
semimcfecmp	73	0.010574	0.000000
semimcfecmp	74	0.010487	0.000000
semimcfecmp	75	0.009875	0.000000
semimcfecmp	76	0.010406	0.000000
semimcfecmp	77	0.010525	0.000000
semimcfecmp	78	0.009215	0.000000
semimcfecmp	79	0.009639	0.000000
semimcfecmp	80	0.010044	0.000000
semimcfecmp	81	0.010360	0.000000
semimcfecmp	82	0.010737	0.000000
semimcfecmp	83	0.010275	0.000000
semimcfecmp	84	0.009546	0.000000
semimcfecmp	85	0.010119	0.000000
semimcfecmp	86	0.010747	0.000000
semimcfecmp	87	0.010441	0.000000
semimcfecmp	88	0.011108	0.000000
semimcfecmp	89	0.010732	0.000000
semimcfecmp	90	0.010521	0.000000
semimcfecmp	91	0.010899	0.000000
semimcfecmp	92	0.010642	0.000000
semimcfecmp	93	0.010231	0.000000
semimcfecmp	94	0.010550	0.000000
semimcfecmp	95	0.010524	0.000000
semimcfecmp	96	0.010160	0.000000
semimcfecmp	97	0.010792	0.000000
semimcfecmp	98	0.010787	0.000000
semimcfecmp	99	0.011205	0.000000
semimcfmcf	0	0.006741	0.000000
semimcfmcf	1	0.006835	0.000000
semimcfmcf	2	0.007440	0.000000
semimcfmcf	3	0.006941	0.000000
semimcfmcf	4	0.007740	0.000000
semimcfmcf	5	0.007444	0.000000
semimcfmcf	6	0.006366	0.000000
semimcfmcf	7	0.006202	0.000000
semimcfmcf	8	0.006913	0.000000
semimcfmcf	9	0.007079	0.000000
semimcfmcf	10	0.007542	0.000000
semimcfmcf	11	0.006987	0.000000
semimcfmcf	12	0.006586	0.000000
semimcfmcf	13	0.006769	0.000000
semimcfmcf	14	0.006857	0.000000
semimcfmcf	15	0.006911	0.000000
semimcfmcf	16	0.007240	0.000000
semimcfmcf	17	0.006729	0.000000
semimcfmcf	18	0.006509	0.000000
semimcfmcf	19	0.006687	0.000000
semimcfmcf	20	0.007199	0.000000
semimcfmcf	21	0.007020	0.000000
semimcfmcf	22	0.007173	0.000000
semimcfmcf	23	0.006943	0.000000
semimcfmcf	24	0.006853	0.000000
semimcfmcf	25	0.007056	0.000000
semimcfmcf	26	0.006695	0.000000
semimcfmcf	27	0.006486	0.000000
semimcfmcf	28	0.007189	0.000000
semimcfmcf	29	0.006898	0.000000
semimcfmcf	30	0.006455	0.000000
semimcfmcf	31	0.006628	0.000000
semimcfmcf	32	0.007153	0.000000
semimcfmcf	33	0.006490	0.000000
semimcfmcf	34	0.007302	0.000000
semimcfmcf	35	0.007346	0.000000
semimcfmcf	36	0.007133	0.000000
semimcfmcf	37	0.007215	0.000000
semimcfmcf	38	0.007432	0.000000
semimcfmcf	39	0.007432	0.000000
semimcfmcf	40	0.007953	0.000000
semimcfmcf	41	0.007769	0.000000
semimcfmcf	42	0.007828	0.000000
semimcfmcf	43	0.008005	0.000000
semimcfmcf	44	0.008548	0.000000
semimcfmcf	45	0.008424	0.000000
semimcfmcf	46	0.008918	0.000000
semimcfmcf	47	0.008407	0.000000
semimcfmcf	48	0.007904	0.000000
semimcfmcf	49	0.008077	0.000000
semimcfmcf	50	0.008476	0.000000
semimcfmcf	51	0.008827	0.000000
semimcfmcf	52	0.009765	0.000000
semimcfmcf	53	0.009242	0.000000
semimcfmcf	54	0.008380	0.000000
semimcfmcf	55	0.008858	0.000000
semimcfmcf	56	0.009676	0.000000
semimcfmcf	57	0.009808	0.000000
semimcfmcf	58	0.010030	0.000000
semimcfmcf	59	0.010211	0.000000
semimcfmcf	60	0.009904	0.000000
semimcfmcf	61	0.009898	0.000000
semimcfmcf	62	0.010079	0.000000
semimcfmcf	63	0.010020	0.000000
semimcfmcf	64	0.010175	0.000000
semimcfmcf	65	0.009912	0.000000
semimcfmcf	66	0.009839	0.000000
semimcfmcf	67	0.010193	0.000000
semimcfmcf	68	0.010100	0.000000
semimcfmcf	69	0.009707	0.000000
semimcfmcf	70	0.010313	0.000000
semimcfmcf	71	0.010655	0.000000
semimcfmcf	72	0.010159	0.000000
semimcfmcf	73	0.010574	0.000000
semimcfmcf	74	0.010487	0.000000
semimcfmcf	75	0.009875	0.000000
semimcfmcf	76	0.010406	0.000000
semimcfmcf	77	0.010525	0.000000
semimcfmcf	78	0.009215	0.000000
semimcfmcf	79	0.009639	0.000000
semimcfmcf	80	0.010044	0.000000
semimcfmcf	81	0.010360	0.000000
semimcfmcf	82	0.010737	0.000000
semimcfmcf	83	0.010275	0.000000
semimcfmcf	84	0.009546	0.000000
semimcfmcf	85	0.010119	0.000000
semimcfmcf	86	0.010747	0.000000
semimcfmcf	87	0.010441	0.000000
semimcfmcf	88	0.011108	0.000000
semimcfmcf	89	0.010732	0.000000
semimcfmcf	90	0.010521	0.000000
semimcfmcf	91	0.010899	0.000000
semimcfmcf	92	0.010642	0.000000
semimcfmcf	93	0.010231	0.000000
semimcfmcf	94	0.010550	0.000000
semimcfmcf	95	0.010524	0.000000
semimcfmcf	96	0.010160	0.000000
semimcfmcf	97	0.010792	0.000000
semimcfmcf	98	0.010787	0.000000
semimcfmcf	99	0.011205	0.000000
semimcfraeke	0	0.006741	0.000000
semimcfraeke	1	0.006835	0.000000
semimcfraeke	2	0.007440	0.000000
semimcfraeke	3	0.006941	0.000000
semimcfraeke	4	0.007740	0.000000
semimcfraeke	5	0.007444	0.000000
semimcfraeke	6	0.006366	0.000000
semimcfraeke	7	0.006202	0.000000
semimcfraeke	8	0.006913	0.000000
semimcfraeke	9	0.007079	0.000000
semimcfraeke	10	0.007542	0.000000
semimcfraeke	11	0.006987	0.000000
semimcfraeke	12	0.006586	0.000000
semimcfraeke	13	0.006769	0.000000
semimcfraeke	14	0.006857	0.000000
semimcfraeke	15	0.006911	0.000000
semimcfraeke	16	0.007240	0.000000
semimcfraeke	17	0.006729	0.000000
semimcfraeke	18	0.006509	0.000000
semimcfraeke	19	0.006687	0.000000
semimcfraeke	20	0.007199	0.000000
semimcfraeke	21	0.007020	0.000000
semimcfraeke	22	0.007173	0.000000
semimcfraeke	23	0.006943	0.000000
semimcfraeke	24	0.006853	0.000000
semimcfraeke	25	0.007056	0.000000
semimcfraeke	26	0.006695	0.000000
semimcfraeke	27	0.006486	0.000000
semimcfraeke	28	0.007189	0.000000
semimcfraeke	29	0.006898	0.000000
semimcfraeke	30	0.006455	0.000000
semimcfraeke	31	0.006628	0.000000
semimcfraeke	32	0.007153	0.000000
semimcfraeke	33	0.006490	0.000000
semimcfraeke	34	0.007302	0.000000
semimcfraeke	35	0.007346	0.000000
semimcfraeke	36	0.007133	0.000000
semimcfraeke	37	0.007215	0.000000
semimcfraeke	38	0.007432	0.000000
semimcfraeke	39	0.007432	0.000000
semimcfraeke	40	0.007953	0.000000
semimcfraeke	41	0.007769	0.000000
semimcfraeke	42	0.007828	0.000000
semimcfraeke	43	0.008005	0.000000
semimcfraeke	44	0.008548	0.000000
semimcfraeke	45	0.008424	0.000000
semimcfraeke	46	0.008918	0.000000
semimcfraeke	47	0.008407	0.000000
semimcfraeke	48	0.007904	0.000000
semimcfraeke	49	0.008077	0.000000
semimcfraeke	50	0.008476	0.000000
semimcfraeke	51	0.008827	0.000000
semimcfraeke	52	0.009765	0.000000
semimcfraeke	53	0.009242	0.000000
semimcfraeke	54	0.008380	0.000000
semimcfraeke	55	0.008858	0.000000
semimcfraeke	56	0.009676	0.000000
semimcfraeke	57	0.009808	0.000000
semimcfraeke	58	0.010030	0.000000
semimcfraeke	59	0.010211	0.000000
semimcfraeke	60	0.009904	0.000000
semimcfraeke	61	0.009898	0.000000
semimcfraeke	62	0.010079	0.000000
semimcfraeke	63	0.010020	0.000000
semimcfraeke	64	0.010175	0.000000
semimcfraeke	65	0.009912	0.000000
semimcfraeke	66	0.009839	0.000000
semimcfraeke	67	0.010193	0.000000
semimcfraeke	68	0.010100	0.000000
semimcfraeke	69	0.009707	0.000000
semimcfraeke	70	0.010313	0.000000
semimcfraeke	71	0.010655	0.000000
semimcfraeke	72	0.010159	0.000000
semimcfraeke	73	0.010574	0.000000
semimcfraeke	74	0.010487	0.000000
semimcfraeke	75	0.009875	0.000000
semimcfraeke	76	0.010406	0.000000
semimcfraeke	77	0.010525	0.000000
semimcfraeke	78	0.009215	0.000000
semimcfraeke	79	0.009639	0.000000
semimcfraeke	80	0.010044	0.000000
semimcfraeke	81	0.010360	0.000000
semimcfraeke	82	0.010737	0.000000
semimcfraeke	83	0.010275	0.000000
semimcfraeke	84	0.009546	0.000000
semimcfraeke	85	0.010119	0.000000
semimcfraeke	86	0.010747	0.000000
semimcfraeke	87	0.010441	0.000000
semimcfraeke	88	0.011108	0.000000
semimcfraeke	89	0.010732	0.000000
semimcfraeke	90	0.010521	0.000000
semimcfraeke	91	0.010899	0.000000
semimcfraeke	92	0.010642	0.000000
semimcfraeke	93	0.010231	0.000000
semimcfraeke	94	0.010550	0.000000
semimcfraeke	95	0.010524	0.000000
semimcfraeke	96	0.010160	0.000000
semimcfraeke	97	0.010792	0.000000
semimcfraeke	98	0.010787	0.000000
semimcfraeke	99	0.011205	0.000000
semimcfvlb	0	0.006813	0.000000
semimcfvlb	1	0.006835	0.000000
semimcfvlb	2	0.007440	0.000000
semimcfvlb	3	0.006958	0.000000
semimcfvlb	4	0.007740	0.000000
semimcfvlb	5	0.007444	0.000000
semimcfvlb	6	0.006366	0.000000
semimcfvlb	7	0.006202	0.000000
semimcfvlb	8	0.006913	0.000000
semimcfvlb	9	0.007079	0.000000
semimcfvlb	10	0.007542	0.000000
semimcfvlb	11	0.006987	0.000000
semimcfvlb	12	0.006586	0.000000
semimcfvlb	13	0.006769	0.000000
semimcfvlb	14	0.006857	0.000000
semimcfvlb	15	0.006911	0.000000
semimcfvlb	16	0.007240	0.000000
semimcfvlb	17	0.006809	0.000000
semimcfvlb	18	0.006509	0.000000
semimcfvlb	19	0.006687	0.000000
semimcfvlb	20	0.007199	0.000000
semimcfvlb	21	0.007116	0.000000
semimcfvlb	22	0.007173	0.000000
semimcfvlb	23	0.006952	0.000000
semimcfvlb	24	0.006957	0.000000
semimcfvlb	25	0.007237	0.000000
semimcfvlb	26	0.006727	0.000000
semimcfvlb	27	0.006486	0.000000
semimcfvlb	28	0.007189	0.000000
semimcfvlb	29	0.006898	0.000000
semimcfvlb	30	0.006482	0.000000
semimcfvlb	31	0.006628	0.000000
semimcfvlb	32	0.007153	0.000000
semimcfvlb	33	0.006535	0.000000
semimcfvlb	34	0.007302	0.000000
semimcfvlb	35	0.007367	0.000000
semimcfvlb	36	0.007189	0.000000
semimcfvlb	37	0.007402	0.000000
semimcfvlb	38	0.007461	0.000000
semimcfvlb	39	0.007663	0.000000
semimcfvlb	40	0.008014	0.000000
semimcfvlb	41	0.007961	0.000000
semimcfvlb	42	0.007828	0.000000
semimcfvlb	43	0.008226	0.000000
semimcfvlb	44	0.008924	0.000000
semimcfvlb	45	0.008697	0.000000
semimcfvlb	46	0.009373	0.000000
semimcfvlb	47	0.008665	0.000000
semimcfvlb	48	0.007904	0.000000
semimcfvlb	49	0.008358	0.000000
semimcfvlb	50	0.008476	0.000000
semimcfvlb	51	0.008971	0.000000
semimcfvlb	52	0.009765	0.000000
semimcfvlb	53	0.009386	0.000000
semimcfvlb	54	0.008380	0.000000
semimcfvlb	55	0.009171	0.000000
semimcfvlb	56	0.010022	0.000000
semimcfvlb	57	0.009808	0.000000
semimcfvlb	58	0.010312	0.000000
semimcfvlb	59	0.010344	0.000000
semimcfvlb	60	0.009904	0.000000
semimcfvlb	61	0.009898	0.000000
semimcfvlb	62	0.010194	0.000000
semimcfvlb	63	0.010020	0.000000
semimcfvlb	64	0.010175	0.000000
semimcfvlb	65	0.010178	0.000000
semimcfvlb	66	0.009839	0.000000
semimcfvlb	67	0.010193	0.000000
semimcfvlb	68	0.010125	0.000000
semimcfvlb	69	0.009835	0.000000
semimcfvlb	70	0.010313	0.000000
semimcfvlb	71	0.010655	0.000000
semimcfvlb	72	0.010329	0.000000
semimcfvlb	73	0.010574	0.000000
semimcfvlb	74	0.010487	0.000000
semimcfvlb	75	0.009979	0.000000
semimcfvlb	76	0.010406	0.000000
semimcfvlb	77	0.010525	0.000000
semimcfvlb	78	0.009215	0.000000
semimcfvlb	79	0.009639	0.000000
semimcfvlb	80	0.010052	0.000000
semimcfvlb	81	0.010360	0.000000
semimcfvlb	82	0.010737	0.000000
semimcfvlb	83	0.010275	0.000000
semimcfvlb	84	0.009546	0.000000
semimcfvlb	85	0.010183	0.000000
semimcfvlb	86	0.010747	0.000000
semimcfvlb	87	0.010441	0.000000
semimcfvlb	88	0.011258	0.000000
semimcfvlb	89	0.010732	0.000000
semimcfvlb	90	0.010521	0.000000
semimcfvlb	91	0.011124	0.000000
semimcfvlb	92	0.010642	0.000000
semimcfvlb	93	0.010231	0.000000
semimcfvlb	94	0.010550	0.000000
semimcfvlb	95	0.010524	0.000000
semimcfvlb	96	0.010160	0.000000
semimcfvlb	97	0.010792	0.000000
semimcfvlb	98	0.010787	0.000000
semimcfvlb	99	0.011205	0.000000
spf	0	0.006741	0.000000
spf	1	0.006835	0.000000
spf	2	0.007440	0.000000
spf	3	0.006941	0.000000
spf	4	0.007740	0.000000
spf	5	0.007444	0.000000
spf	6	0.006366	0.000000
spf	7	0.006202	0.000000
spf	8	0.006913	0.000000
spf	9	0.007079	0.000000
spf	10	0.007542	0.000000
spf	11	0.006987	0.000000
spf	12	0.006586	0.000000
spf	13	0.006769	0.000000
spf	14	0.006857	0.000000
spf	15	0.006911	0.000000
spf	16	0.007240	0.000000
spf	17	0.006729	0.000000
spf	18	0.006509	0.000000
spf	19	0.006687	0.000000
spf	20	0.007199	0.000000
spf	21	0.007020	0.000000
spf	22	0.007173	0.000000
spf	23	0.006943	0.000000
spf	24	0.006853	0.000000
spf	25	0.007056	0.000000
spf	26	0.006695	0.000000
spf	27	0.006486	0.000000
spf	28	0.007189	0.000000
spf	29	0.006898	0.000000
spf	30	0.006455	0.000000
spf	31	0.006628	0.000000
spf	32	0.007153	0.000000
spf	33	0.006490	0.000000
spf	34	0.007302	0.000000
spf	35	0.007346	0.000000
spf	36	0.007133	0.000000
spf	37	0.007215	0.000000
spf	38	0.007432	0.000000
spf	39	0.007432	0.000000
spf	40	0.007953	0.000000
spf	41	0.007769	0.000000
spf	42	0.007828	0.000000
spf	43	0.008005	0.000000
spf	44	0.008548	0.000000
spf	45	0.008424	0.000000
spf	46	0.008918	0.000000
spf	47	0.008407	0.000000
spf	48	0.007904	0.000000
spf	49	0.008077	0.000000
spf	50	0.008476	0.000000
spf	51	0.008827	0.000000
spf	52	0.009765	0.000000
spf	53	0.009242	0.000000
spf	54	0.008380	0.000000
spf	55	0.008858	0.000000
spf	56	0.009676	0.000000
spf	57	0.009808	0.000000
spf	58	0.010030	0.000000
spf	59	0.010211	0.000000
spf	60	0.009904	0.000000
spf	61	0.009898	0.000000
spf	62	0.010079	0.000000
spf	63	0.010020	0.000000
spf	64	0.010175	0.000000
spf	65	0.009912	0.000000
spf	66	0.009839	0.000000
spf	67	0.010193	0.000000
spf	68	0.010100	0.000000
spf	69	0.009707	0.000000
spf	70	0.010313	0.000000
spf	71	0.010655	0.000000
spf	72	0.010159	0.000000
spf	73	0.010574	0.000000
spf	74	0.010487	0.000000
spf	75	0.009875	0.000000
spf	76	0.010406	0.000000
spf	77	0.010525	0.000000
spf	78	0.009215	0.000000
spf	79	0.009639	0.000000
spf	80	0.010044	0.000000
spf	81	0.010360	0.000000
spf	82	0.010737	0.000000
spf	83	0.010275	0.000000
spf	84	0.009546	0.000000
spf	85	0.010119	0.000000
spf	86	0.010747	0.000000
spf	87	0.010441	0.000000
spf	88	0.011108	0.000000
spf	89	0.010732	0.000000
spf	90	0.010521	0.000000
spf	91	0.010899	0.000000
spf	92	0.010642	0.000000
spf	93	0.010231	0.000000
spf	94	0.010550	0.000000
spf	95	0.010524	0.000000
spf	96	0.010160	0.000000
spf	97	0.010792	0.000000
spf	98	0.010787	0.000000
spf	99	0.011205	0.000000
vlb	0	0.008820	0.000000
vlb	1	0.008924	0.000000
vlb	2	0.009693	0.000000
vlb	3	0.009041	0.000000
vlb	4	0.009930	0.000000
vlb	5	0.009587	0.000000
vlb	6	0.008229	0.000000
vlb	7	0.008048	0.000000
vlb	8	0.008997	0.000000
vlb	9	0.009157	0.000000
vlb	10	0.009739	0.000000
vlb	11	0.008996	0.000000
vlb	12	0.008500	0.000000
vlb	13	0.008733	0.000000
vlb	14	0.008801	0.000000
vlb	15	0.008891	0.000000
vlb	16	0.009360	0.000000
vlb	17	0.008704	0.000000
vlb	18	0.008414	0.000000
vlb	19	0.008663	0.000000
vlb	20	0.009330	0.000000
vlb	21	0.009066	0.000000
vlb	22	0.009332	0.000000
vlb	23	0.009020	0.000000
vlb	24	0.008913	0.000000
vlb	25	0.009167	0.000000
vlb	26	0.008709	0.000000
vlb	27	0.008474	0.000000
vlb	28	0.009363	0.000000
vlb	29	0.008944	0.000000
vlb	30	0.008521	0.000000
vlb	31	0.008661	0.000000
vlb	32	0.009368	0.000000
vlb	33	0.008500	0.000000
vlb	34	0.009588	0.000000
vlb	35	0.009607	0.000000
vlb	36	0.009326	0.000000
vlb	37	0.009470	0.000000
vlb	38	0.009719	0.000000
vlb	39	0.009718	0.000000
vlb	40	0.010449	0.000000
vlb	41	0.010177	0.000000
vlb	42	0.010246	0.000000
vlb	43	0.010491	0.000000
vlb	44	0.011206	0.000000
vlb	45	0.011121	0.000000
vlb	46	0.011832	0.000000
vlb	47	0.011128	0.000000
vlb	48	0.010459	0.000000
vlb	49	0.010725	0.000000
vlb	50	0.011253	0.000000
vlb	51	0.011765	0.000000
vlb	52	0.012920	0.000000
vlb	53	0.012228	0.000000
vlb	54	0.011098	0.000000
vlb	55	0.011738	0.000000
vlb	56	0.012819	0.000000
vlb	57	0.013005	0.000000
vlb	58	0.013211	0.000000
vlb	59	0.013300	0.000000
vlb	60	0.012864	0.000000
vlb	61	0.012849	0.000000
vlb	62	0.013091	0.000000
vlb	63	0.013003	0.000000
vlb	64	0.013385	0.000000
vlb	65	0.013041	0.000000
vlb	66	0.012961	0.000000
vlb	67	0.013438	0.000000
vlb	68	0.013152	0.000000
vlb	69	0.012646	0.000000
vlb	70	0.013263	0.000000
vlb	71	0.013702	0.000000
vlb	72	0.013268	0.000000
vlb	73	0.013636	0.000000
vlb	74	0.013524	0.000000
vlb	75	0.012935	0.000000
vlb	76	0.013614	0.000000
vlb	77	0.013872	0.000000
vlb	78	0.012060	0.000000
vlb	79	0.012607	0.000000
vlb	80	0.013160	0.000000
vlb	81	0.013579	0.000000
vlb	82	0.013876	0.000000
vlb	83	0.013283	0.000000
vlb	84	0.012359	0.000000
vlb	85	0.013143	0.000000
vlb	86	0.013874	0.000000
vlb	87	0.013489	0.000000
vlb	88	0.014432	0.000000
vlb	89	0.013943	0.000000
vlb	90	0.013691	0.000000
vlb	91	0.014188	0.000000
vlb	92	0.013812	0.000000
vlb	93	0.013317	0.000000
vlb	94	0.013754	0.000000
vlb	95	0.013765	0.000000
vlb	96	0.013258	0.000000
vlb	97	0.014047	0.000000
vlb	98	0.014047	0.000000
vlb	99	0.014626	0.000000

