# solver	iter	edge-exp-congestion
		(s10,s8) : 0.196875153881
		(s10,s11) : 0.178501775635
		(s10,h10) : 0.00360711412576
		(s11,s4) : 0.183538160087
		(s11,s10) : 0.14781648711
		(s11,h11) : 0.0114538820856
		(s12,s2) : 0.53713430205
		(s12,s9) : 0.435559296501
		(s12,h12) : 0.0319344992099
		(h1,s1) : 0.000568583832538
		(h2,s2) : 0.0163081890803
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.0111331447855
		(h5,s5) : 0.00682024603317
		(h6,s6) : 0.0234578845633
		(h7,s7) : 0.00843316335145
		(h8,s8) : 0.0273567586211
		(h9,s9) : 0.0407402854357
		(h10,s10) : 0.00230141368314
		(h11,s11) : 0.00981041987386
		(h12,s12) : 0.0593056376425
semimcfmcf	5	
		(s1,s2) : 0.00497893217982
		(s1,h1) : 0.00114363610879
		(s2,s1) : 0.0114363610879
		(s2,s5) : 0.304329323645
		(s2,s6) : 0.214491727222
		(s2,s12) : 0.232245518935
		(s2,h2) : 0.0213015154068
		(s3,s6) : 0.160102010287
		(s3,s9) : 0.31307751588
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.266073341201
		(s4,s10) : 0.0884484343575
		(s4,s11) : 0.170334892486
		(s4,h4) : 0.00911624671339
		(s5,s2) : 0.191452605284
		(s5,s7) : 0.101224530586
		(s5,s8) : 0.266034395896
		(s5,h5) : 0.0105074252924
		(s6,s2) : 0.101327946156
		(s6,s3) : 0.409602429021
		(s6,s7) : 0.223559675594
		(s6,h6) : 0.0229180008614
		(s7,s4) : 0.178338606538
		(s7,s5) : 0.075831405451
		(s7,s6) : 0.341920409229
		(s7,h7) : 0.00836121067573
		(s8,s5) : 0.148197855089
		(s8,s10) : 0.303996995978
		(s8,h8) : 0.027561927547
		(s9,s3) : 0.340040430001
		(s9,s12) : 0.471924968622
		(s9,h9) : 0.030472630352
		(s10,s4) : 0.151781284264
		(s10,s8) : 0.205653546899
		(s10,s11) : 0.168918540666
		(s10,h10) : 0.00362413194063
		(s11,s4) : 0.1766178183
		(s11,s10) : 0.148712913401
		(s11,h11) : 0.0115864304159
		(s12,s2) : 0.513248614361
		(s12,s9) : 0.404722828875
		(s12,h12) : 0.0333734203899
		(h1,s1) : 0.000497893217982
		(h2,s2) : 0.0164509986977
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.0109281426076
		(h5,s5) : 0.0135427200505
		(h6,s6) : 0.0247155912647
		(h7,s7) : 0.00888449805948
		(h8,s8) : 0.0256126183743
		(h9,s9) : 0.0398891357388
		(h10,s10) : 0.00214363474976
		(h11,s11) : 0.0101941602709
		(h12,s12) : 0.0547535159577
semimcfmcf	6	
		(s1,s2) : 0.00489635047612
		(s1,h1) : 0.00101492361768
		(s2,s1) : 0.0101492361768
		(s2,s5) : 0.310072854237
		(s2,s6) : 0.229092923111
		(s2,s12) : 0.251934002564
		(s2,h2) : 0.0227246677262
		(s3,s6) : 0.173383285507
		(s3,s9) : 0.312389606218
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.260960796523
		(s4,s10) : 0.096042225314
		(s4,s11) : 0.187425284455
		(s4,h4) : 0.00973031328512
		(s5,s2) : 0.207147246834
		(s5,s7) : 0.101255044927
		(s5,s8) : 0.283429181774
		(s5,h5) : 0.0106790293122
		(s6,s2) : 0.104619059232
		(s6,s3) : 0.413342302199
		(s6,s7) : 0.245763699852
		(s6,h6) : 0.0249009217017
		(s7,s4) : 0.191429563888
		(s7,s5) : 0.087439957331
		(s7,s6) : 0.335030156953
		(s7,h7) : 0.0081514914612
		(s8,s5) : 0.165773355264
		(s8,s10) : 0.294819970726
		(s8,h8) : 0.0312373816843
		(s9,s3) : 0.351348672305
		(s9,s12) : 0.473595897092
		(s9,h9) : 0.0307303558638
		(s10,s4) : 0.152002572461
		(s10,s8) : 0.234877955561
		(s10,s11) : 0.166767894722
		(s10,h10) : 0.00384213377754
		(s11,s4) : 0.171331204716
		(s11,s10) : 0.163251090692
		(s11,h11) : 0.0108397171955
		(s12,s2) : 0.51964353336
		(s12,s9) : 0.412633352862
		(s12,h12) : 0.031960202441
		(h1,s1) : 0.000489635047612
		(h2,s2) : 0.0192189503448
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0126968098078
		(h5,s5) : 0.0135335599824
		(h6,s6) : 0.0275227912728
		(h7,s7) : 0.0087435051482
		(h8,s8) : 0.0254660005499
		(h9,s9) : 0.0407225168956
		(h10,s10) : 0.00379564737871
		(h11,s11) : 0.00887862881856
		(h12,s12) : 0.0526349010977
semimcfmcf	7	
		(s1,s2) : 0.00599467266852
		(s1,h1) : 0.00111033177529
		(s2,s1) : 0.0111033177529
		(s2,s5) : 0.299300699475
		(s2,s6) : 0.222405855705
		(s2,s12) : 0.234068838386
		(s2,h2) : 0.020967815572
		(s3,s6) : 0.162938845462
		(s3,s9) : 0.322887346297
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.260797224325
		(s4,s10) : 0.096128764577
		(s4,s11) : 0.179216176354
		(s4,h4) : 0.0104807118717
		(s5,s2) : 0.201765698227
		(s5,s7) : 0.105860223321
		(s5,s8) : 0.280405587991
		(s5,h5) : 0.00911472162259
		(s6,s2) : 0.097976152237
		(s6,s3) : 0.420933684062
		(s6,s7) : 0.238784236178
		(s6,h6) : 0.0235727413786
		(s7,s4) : 0.191583352114
		(s7,s5) : 0.0819760447249
		(s7,s6) : 0.343329569746
		(s7,h7) : 0.00822503067981
		(s8,s5) : 0.156372326657
		(s8,s10) : 0.299953558343
		(s8,h8) : 0.0303587877352
		(s9,s3) : 0.335454384157
		(s9,s12) : 0.474099259248
		(s9,h9) : 0.0315109045505
		(s10,s4) : 0.149472405495
		(s10,s8) : 0.227127398146
		(s10,s11) : 0.169953309431
		(s10,h10) : 0.00396966366763
		(s11,s4) : 0.179141253481
		(s11,s10) : 0.158346477848
		(s11,h11) : 0.0104528680649
		(s12,s2) : 0.508233979351
		(s12,s9) : 0.399479302546
		(s12,h12) : 0.032914318457
		(h1,s1) : 0.000599467266852
		(h2,s2) : 0.0162586364555
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0120752272883
		(h5,s5) : 0.0141529654907
		(h6,s6) : 0.0264747215351
		(h7,s7) : 0.00936975895586
		(h8,s8) : 0.0252380776216
		(h9,s9) : 0.0402296040066
		(h10,s10) : 0.00318209489804
		(h11,s11) : 0.00928469261928
		(h12,s12) : 0.0528688368833
semimcfmcf	8	
		(s1,s2) : 0.00579498395209
		(s1,h1) : 0.00103843477592
		(s2,s1) : 0.0103843477592
		(s2,s5) : 0.288348878517
		(s2,s6) : 0.243603220383
		(s2,s12) : 0.247256384143
		(s2,h2) : 0.0215797840986
		(s3,s6) : 0.157667290794
		(s3,s9) : 0.309329331055
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.251216188687
		(s4,s10) : 0.111096560451
		(s4,s11) : 0.189333368682
		(s4,h4) : 0.00912819827298
		(s5,s2) : 0.229649479606
		(s5,s7) : 0.122998347965
		(s5,s8) : 0.314483916012
		(s5,h5) : 0.00697572521675
		(s6,s2) : 0.0908122309123
		(s6,s3) : 0.414556263795
		(s6,s7) : 0.245325744295
		(s6,h6) : 0.0238829126826
		(s7,s4) : 0.198037867813
		(s7,s5) : 0.0824290994456
		(s7,s6) : 0.35739619698
		(s7,h7) : 0.00769821973343
		(s8,s5) : 0.155682628579
		(s8,s10) : 0.292644029706
		(s8,h8) : 0.0363117889028
		(s9,s3) : 0.330702666821
		(s9,s12) : 0.471929211144
		(s9,h9) : 0.0306773815423
		(s10,s4) : 0.146148103012
		(s10,s8) : 0.252746045632
		(s10,s11) : 0.161234465354
		(s10,h10) : 0.00389073690996
		(s11,s4) : 0.16902476979
		(s11,s10) : 0.167886996389
		(s11,h11) : 0.0103557771142
		(s12,s2) : 0.511881756557
		(s12,s9) : 0.386527092128
		(s12,h12) : 0.032716930825
		(h1,s1) : 0.000579498395209
		(h2,s2) : 0.016725222076
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0129717359935
		(h5,s5) : 0.0210428389209
		(h6,s6) : 0.0230856657671
		(h7,s7) : 0.00953050806259
		(h8,s8) : 0.0244214585668
		(h9,s9) : 0.0413549270205
		(h10,s10) : 0.00274083965522
		(h11,s11) : 0.00899017032847
		(h12,s12) : 0.0506392561648
semimcfmcf	9	
		(s1,s2) : 0.00586246956527
		(s1,h1) : 0.00102522361953
		(s2,s1) : 0.0102522361953
		(s2,s5) : 0.278865659329
		(s2,s6) : 0.220415870935
		(s2,s12) : 0.230151449798
		(s2,h2) : 0.0223296066432
		(s3,s6) : 0.158909882551
		(s3,s9) : 0.298515152603
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.260113134832
		(s4,s10) : 0.0920058605386
		(s4,s11) : 0.168005162264
		(s4,h4) : 0.00982606868566
		(s5,s2) : 0.188040210539
		(s5,s7) : 0.101094105948
		(s5,s8) : 0.259221135817
		(s5,h5) : 0.00658928568448
		(s6,s2) : 0.0921724962484
		(s6,s3) : 0.38929027431
		(s6,s7) : 0.215491703108
		(s6,h6) : 0.0231481879131
		(s7,s4) : 0.186994810369
		(s7,s5) : 0.0645213083612
		(s7,s6) : 0.343285859235
		(s7,h7) : 0.00747874814874
		(s8,s5) : 0.140256269241
		(s8,s10) : 0.307678532555
		(s8,h8) : 0.0268947365663
		(s9,s3) : 0.349866437918
		(s9,s12) : 0.468322336034
		(s9,h9) : 0.0310372555885
		(s10,s4) : 0.152325974994
		(s10,s8) : 0.204991428488
		(s10,s11) : 0.168855237171
		(s10,h10) : 0.00402522103256
		(s11,s4) : 0.171875683166
		(s11,s10) : 0.142735596484
		(s11,h11) : 0.0113583445159
		(s12,s2) : 0.511321637406
		(s12,s9) : 0.412335739079
		(s12,h12) : 0.0312581950393
		(h1,s1) : 0.000586246956527
		(h2,s2) : 0.016558446893
		(h3,s3) : 0.00992292870865
		(h4,s4) : 0.0107188375962
		(h5,s5) : 0.0130605072217
		(h6,s6) : 0.0205824740076
		(h7,s7) : 0.00928905155656
		(h8,s8) : 0.0252669603154
		(h9,s9) : 0.0417710438154
		(h10,s10) : 0.00240048614002
		(h11,s11) : 0.00913343253744
		(h12,s12) : 0.0537765541047
semimcfraeke	0	
		(s1,s2) : 0.00777064919345
		(s1,h1) : 0.00213409061539
		(s2,s1) : 0.0213409061539
		(s2,s5) : 0.323049440843
		(s2,s6) : 0.314396422772
		(s2,s12) : 0.246455613913
		(s2,h2) : 0.0246299515697
		(s3,s6) : 0.282694113216
		(s3,s9) : 0.18967486094
		(s3,h3) : 0.0388237962549
		(s4,s7) : 0.20546036932
		(s4,s10) : 0.180439319192
		(s4,s11) : 0.117006827639
		(s4,h4) : 0.0104171572748
		(s5,s2) : 0.334819875464
		(s5,s7) : 0.198141799387
		(s5,s8) : 0.4
		(s5,h5) : 0.0101579714693
		(s6,s2) : 0.233295300755
		(s6,s3) : 0.347547477688
		(s6,s7) : 0.286033072655
		(s6,h6) : 0.0224298276662
		(s7,s4) : 0.261963747909
		(s7,s5) : 0.178840459411
		(s7,s6) : 0.231971064963
		(s7,h7) : 0.00911785819598
		(s8,s5) : 0.4
		(s8,s10) : 0.218476748009
		(s8,h8) : 0.0293259331143
		(s9,s3) : 0.4
		(s9,s12) : 0.311828435413
		(s9,h9) : 0.0304921227368
		(s10,s4) : 0.149009962995
		(s10,s8) : 0.263494263177
		(s10,s11) : 0.120384571217
		(s10,h10) : 0.00486510205677
		(s11,s4) : 0.0926927159876
		(s11,s10) : 0.143397387653
		(s11,h11) : 0.0100278207872
		(s12,s2) : 0.4
		(s12,s9) : 0.4
		(s12,h12) : 0.0314205893818
		(h1,s1) : 0.000777064919345
		(h2,s2) : 0.0175656073967
		(h3,s3) : 0.0113059459017
		(h4,s4) : 0.0103411662006
		(h5,s5) : 0.0132651489291
		(h6,s6) : 0.026211252681
		(h7,s7) : 0.00743186128804
		(h8,s8) : 0.0248241815975
		(h9,s9) : 0.042707480184
		(h10,s10) : 0.00392263631034
		(h11,s11) : 0.00989769126572
		(h12,s12) : 0.0555921844491
semimcfraeke	1	
		(s1,s2) : 0.00779119719653
		(s1,h1) : 0.00303435979041
		(s2,s1) : 0.0303435979041
		(s2,s5) : 0.400077490754
		(s2,s6) : 0.325476725489
		(s2,s12) : 0.278699034442
		(s2,h2) : 0.0229142407406
		(s3,s6) : 0.339487519728
		(s3,s9) : 0.147985828472
		(s3,h3) : 0.0347456726474
		(s4,s7) : 0.181066857942
		(s4,s10) : 0.164731877733
		(s4,s11) : 0.133751247525
		(s4,h4) : 0.0102213029929
		(s5,s2) : 0.368763554605
		(s5,s7) : 0.173884640453
		(s5,s8) : 0.400077490754
		(s5,h5) : 0.0096856345112
		(s6,s2) : 0.329091162457
		(s6,s3) : 0.318468094629
		(s6,s7) : 0.333207256533
		(s6,h6) : 0.0216284770583
		(s7,s4) : 0.227308684547
		(s7,s5) : 0.177019708443
		(s7,s6) : 0.27778147619
		(s7,h7) : 0.0088729156278
		(s8,s5) : 0.400077490754
		(s8,s10) : 0.218659815619
		(s8,h8) : 0.0275752561785
		(s9,s3) : 0.400077490754
		(s9,s12) : 0.225920704551
		(s9,h9) : 0.0301076835859
		(s10,s4) : 0.169210019994
		(s10,s8) : 0.236865304887
		(s10,s11) : 0.100720928178
		(s10,h10) : 0.00488983852109
		(s11,s4) : 0.0853317152476
		(s11,s10) : 0.135791644466
		(s11,h11) : 0.010861633686
		(s12,s2) : 0.400077490754
		(s12,s9) : 0.351577435785
		(s12,h12) : 0.0321060660274
		(h1,s1) : 0.000779119719653
		(h2,s2) : 0.0158015850982
		(h3,s3) : 0.0116384489291
		(h4,s4) : 0.00999125933405
		(h5,s5) : 0.00624073409732
		(h6,s6) : 0.0254305562795
		(h7,s7) : 0.00826802705307
		(h8,s8) : 0.0257547072518
		(h9,s9) : 0.0427511766907
		(h10,s10) : 0.00365113004509
		(h11,s11) : 0.00952675208709
		(h12,s12) : 0.056809584782
semimcfraeke	2	
		(s1,s2) : 0.00680155623194
		(s1,h1) : 0.00292872044238
		(s2,s1) : 0.0292872044238
		(s2,s5) : 0.276550102692
		(s2,s6) : 0.341908014471
		(s2,s12) : 0.275668802695
		(s2,h2) : 0.0221985983496
		(s3,s6) : 0.293757411741
		(s3,s9) : 0.184891115767
		(s3,h3) : 0.0369286373972
		(s4,s7) : 0.213349798114
		(s4,s10) : 0.105549863225
		(s4,s11) : 0.231695898678
		(s4,h4) : 0.00998543549477
		(s5,s2) : 0.382973842507
		(s5,s7) : 0.176835167166
		(s5,s8) : 0.359461316781
		(s5,h5) : 0.0121386051196
		(s6,s2) : 0.186024752199
		(s6,s3) : 0.327467875393
		(s6,s7) : 0.381638122876
		(s6,h6) : 0.0218071204272
		(s7,s4) : 0.254335461739
		(s7,s5) : 0.297996970084
		(s7,s6) : 0.221716740231
		(s7,h7) : 0.00796457180624
		(s8,s5) : 0.354658050107
		(s8,s10) : 0.222422159538
		(s8,h8) : 0.0311624464051
		(s9,s3) : 0.404364461743
		(s9,s12) : 0.280543527624
		(s9,h9) : 0.0318147642186
		(s10,s4) : 0.159201168975
		(s10,s8) : 0.24573069775
		(s10,s11) : 0.115792425739
		(s10,h10) : 0.00415069510537
		(s11,s4) : 0.122117337752
		(s11,s10) : 0.206999614457
		(s11,h11) : 0.0117261249561
		(s12,s2) : 0.404364461743
		(s12,s9) : 0.404364461743
		(s12,h12) : 0.0339389745271
		(h1,s1) : 0.000680155623194
		(h2,s2) : 0.0165235495096
		(h3,s3) : 0.0116102564344
		(h4,s4) : 0.0114795946497
		(h5,s5) : 0.0111451254767
		(h6,s6) : 0.0255819788297
		(h7,s7) : 0.00818718019606
		(h8,s8) : 0.0283512659164
		(h9,s9) : 0.0413800054043
		(h10,s10) : 0.00272596062982
		(h11,s11) : 0.0098889877354
		(h12,s12) : 0.0591906338439
semimcfraeke	3	
		(s1,s2) : 0.00550791505878
		(s1,h1) : 0.00306373806143
		(s2,s1) : 0.0306373806143
		(s2,s5) : 0.254398266147
		(s2,s6) : 0.360284562652
		(s2,s12) : 0.27946206923
		(s2,h2) : 0.0224348088489
		(s3,s6) : 0.278803306649
		(s3,s9) : 0.175205672493
		(s3,h3) : 0.0381161997469
		(s4,s7) : 0.194255879891
		(s4,s10) : 0.0942663210201
		(s4,s11) : 0.206561346593
		(s4,h4) : 0.0106700619091
		(s5,s2) : 0.383630766897
		(s5,s7) : 0.175127296826
		(s5,s8) : 0.297717312395
		(s5,h5) : 0.00968294627353
		(s6,s2) : 0.178684855232
		(s6,s3) : 0.313483017675
		(s6,s7) : 0.338287354153
		(s6,h6) : 0.0242636242488
		(s7,s4) : 0.230344594607
		(s7,s5) : 0.272757686409
		(s7,s6) : 0.203148091029
		(s7,h7) : 0.00818845267624
		(s8,s5) : 0.360734993801
		(s8,s10) : 0.204463821075
		(s8,h8) : 0.0240637282775
		(s9,s3) : 0.410756993526
		(s9,s12) : 0.270626970805
		(s9,h9) : 0.032133461464
		(s10,s4) : 0.152073451552
		(s10,s8) : 0.214562312866
		(s10,s11) : 0.10071499037
		(s10,h10) : 0.0041168703324
		(s11,s4) : 0.111454654198
		(s11,s10) : 0.184882433493
		(s11,h11) : 0.0111726134549
		(s12,s2) : 0.410756993526
		(s12,s9) : 0.410756993526
		(s12,h12) : 0.0347203809282
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
semimcfraeke	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00282891549715
		(s2,s1) : 0.0282891549715
		(s2,s5) : 0.229825507367
		(s2,s6) : 0.387386403586
		(s2,s12) : 0.254640232389
		(s2,h2) : 0.0235096969156
		(s3,s6) : 0.266481293489
		(s3,s9) : 0.172857820958
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.174897941745
		(s4,s10) : 0.14583348225
		(s4,s11) : 0.190131658391
		(s4,h4) : 0.0101624116732
		(s5,s2) : 0.353369141614
		(s5,s7) : 0.203248295397
		(s5,s8) : 0.255417860186
		(s5,h5) : 0.00886128569069
		(s6,s2) : 0.211243820485
		(s6,s3) : 0.322007306884
		(s6,s7) : 0.327784926614
		(s6,h6) : 0.0228274009184
		(s7,s4) : 0.303467784957
		(s7,s5) : 0.200762610164
		(s7,s6) : 0.200863520458
		(s7,h7) : 0.00851688816914
		(s8,s5) : 0.401857576242
		(s8,s10) : 0.181868334006
		(s8,h8) : 0.0235913417948
		(s9,s3) : 0.401857576242
		(s9,s12) : 0.27536353577
		(s9,h9) : 0.0304897139545
		(s10,s4) : 0.128338035245
		(s10,s8) : 0.290653881799
		(s10,s11) : 0.106129728819
		(s10,h10) : 0.00360711412576
		(s11,s4) : 0.0693499310596
		(s11,s10) : 0.210476834033
		(s11,h11) : 0.0114538820856
		(s12,s2) : 0.401857576242
		(s12,s9) : 0.401857576242
		(s12,h12) : 0.0319344992099
		(h1,s1) : 0.000568583832538
		(h2,s2) : 0.0163081890803
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.0111331447855
		(h5,s5) : 0.00682024603317
		(h6,s6) : 0.0234578845633
		(h7,s7) : 0.00843316335145
		(h8,s8) : 0.0273567586211
		(h9,s9) : 0.0407402854357
		(h10,s10) : 0.00230141368314
		(h11,s11) : 0.00981041987386
		(h12,s12) : 0.0593056376425
semimcfraeke	5	
		(s1,s2) : 0.00497893217982
		(s1,h1) : 0.00114363610879
		(s2,s1) : 0.0114363610879
		(s2,s5) : 0.311701951548
		(s2,s6) : 0.336182264857
		(s2,s12) : 0.280278157918
		(s2,h2) : 0.0213015154068
		(s3,s6) : 0.258970598583
		(s3,s9) : 0.171003263037
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.196482648392
		(s4,s10) : 0.140211868723
		(s4,s11) : 0.176100621199
		(s4,h4) : 0.00911624671339
		(s5,s2) : 0.379623715251
		(s5,s7) : 0.179530478262
		(s5,s8) : 0.354770806641
		(s5,h5) : 0.0105074252924
		(s6,s2) : 0.22387753982
		(s6,s3) : 0.326813479224
		(s6,s7) : 0.278929877713
		(s6,h6) : 0.0229180008614
		(s7,s4) : 0.251437363146
		(s7,s5) : 0.192246385775
		(s7,s6) : 0.216492129285
		(s7,h7) : 0.00836121067573
		(s8,s5) : 0.379623715251
		(s8,s10) : 0.226219206014
		(s8,h8) : 0.027561927547
		(s9,s3) : 0.379623715251
		(s9,s12) : 0.265168316905
		(s9,h9) : 0.030472630352
		(s10,s4) : 0.159894266126
		(s10,s8) : 0.270565206351
		(s10,s11) : 0.119796444646
		(s10,h10) : 0.00362413194063
		(s11,s4) : 0.0833445501007
		(s11,s10) : 0.198629814295
		(s11,h11) : 0.0115864304159
		(s12,s2) : 0.379623715251
		(s12,s9) : 0.379623715251
		(s12,h12) : 0.0333734203899
		(h1,s1) : 0.000497893217982
		(h2,s2) : 0.0164509986977
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.0109281426076
		(h5,s5) : 0.0135427200505
		(h6,s6) : 0.0247155912647
		(h7,s7) : 0.00888449805948
		(h8,s8) : 0.0256126183743
		(h9,s9) : 0.0398891357388
		(h10,s10) : 0.00214363474976
		(h11,s11) : 0.0101941602709
		(h12,s12) : 0.0547535159577
semimcfraeke	6	
		(s1,s2) : 0.00489635047612
		(s1,h1) : 0.00101492361768
		(s2,s1) : 0.0101492361768
		(s2,s5) : 0.331379487958
		(s2,s6) : 0.351279997737
		(s2,s12) : 0.320681189791
		(s2,h2) : 0.0227246677262
		(s3,s6) : 0.312416482087
		(s3,s9) : 0.133685470259
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.259382635615
		(s4,s10) : 0.146019676541
		(s4,s11) : 0.205964158786
		(s4,h4) : 0.00973031328512
		(s5,s2) : 0.316515148509
		(s5,s7) : 0.175975281559
		(s5,s8) : 0.380517628467
		(s5,h5) : 0.0106790293122
		(s6,s2) : 0.346617958024
		(s6,s3) : 0.344502406657
		(s6,s7) : 0.311274733963
		(s6,h6) : 0.0249009217017
		(s7,s4) : 0.307507229489
		(s7,s5) : 0.132565635408
		(s7,s6) : 0.312479923109
		(s7,h7) : 0.0081514914612
		(s8,s5) : 0.380517628467
		(s8,s10) : 0.230628901273
		(s8,h8) : 0.0312373816843
		(s9,s3) : 0.380517628467
		(s9,s12) : 0.233607080576
		(s9,h9) : 0.0307303558638
		(s10,s4) : 0.194860505899
		(s10,s8) : 0.288342712617
		(s10,s11) : 0.0872117693349
		(s10,h10) : 0.00384213377754
		(s11,s4) : 0.0793337703264
		(s11,s10) : 0.194231274025
		(s11,h11) : 0.0108397171955
		(s12,s2) : 0.380517628467
		(s12,s9) : 0.380517628466
		(s12,h12) : 0.031960202441
		(h1,s1) : 0.000489635047612
		(h2,s2) : 0.0192189503448
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0126968098078
		(h5,s5) : 0.0135335599824
		(h6,s6) : 0.0275227912728
		(h7,s7) : 0.0087435051482
		(h8,s8) : 0.0254660005499
		(h9,s9) : 0.0407225168956
		(h10,s10) : 0.00379564737871
		(h11,s11) : 0.00887862881856
		(h12,s12) : 0.0526349010977
semimcfraeke	7	
		(s1,s2) : 0.00599467266852
		(s1,h1) : 0.00111033177529
		(s2,s1) : 0.0111033177529
		(s2,s5) : 0.246573833729
		(s2,s6) : 0.374302964901
		(s2,s12) : 0.338350392099
		(s2,h2) : 0.020967815572
		(s3,s6) : 0.285470036361
		(s3,s9) : 0.123523358878
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.215309041082
		(s4,s10) : 0.134550726426
		(s4,s11) : 0.215869032048
		(s4,h4) : 0.0104807118717
		(s5,s2) : 0.3705445688
		(s5,s7) : 0.244315655748
		(s5,s8) : 0.297324784333
		(s5,h5) : 0.00911472162259
		(s6,s2) : 0.266580093279
		(s6,s3) : 0.305252306797
		(s6,s7) : 0.352412490743
		(s6,h6) : 0.0235727413786
		(s7,s4) : 0.347106610773
		(s7,s5) : 0.24092577157
		(s7,s6) : 0.235452087992
		(s7,h7) : 0.00822503067981
		(s8,s5) : 0.374302964901
		(s8,s10) : 0.142634371658
		(s8,h8) : 0.0303587877352
		(s9,s3) : 0.374302964901
		(s9,s12) : 0.210710353439
		(s9,h9) : 0.0315109045505
		(s10,s4) : 0.132751667485
		(s10,s8) : 0.270819653362
		(s10,s11) : 0.0688620191784
		(s10,h10) : 0.00396966366763
		(s11,s4) : 0.0699253671323
		(s11,s10) : 0.203123929638
		(s11,h11) : 0.0104528680649
		(s12,s2) : 0.374302964901
		(s12,s9) : 0.374302964901
		(s12,h12) : 0.032914318457
		(h1,s1) : 0.000599467266852
		(h2,s2) : 0.0162586364555
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0120752272883
		(h5,s5) : 0.0141529654907
		(h6,s6) : 0.0264747215351
		(h7,s7) : 0.00936975895586
		(h8,s8) : 0.0252380776216
		(h9,s9) : 0.0402296040066
		(h10,s10) : 0.00318209489804
		(h11,s11) : 0.00928469261928
		(h12,s12) : 0.0528688368833
semimcfraeke	8	
		(s1,s2) : 0.00579498395209
		(s1,h1) : 0.00103843477592
		(s2,s1) : 0.0103843477592
		(s2,s5) : 0.256216129723
		(s2,s6) : 0.309794244741
		(s2,s12) : 0.371346216604
		(s2,h2) : 0.0215797840986
		(s3,s6) : 0.301937653772
		(s3,s9) : 0.0880750825846
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.168168412471
		(s4,s10) : 0.262653428761
		(s4,s11) : 0.128779088548
		(s4,h4) : 0.00912819827298
		(s5,s2) : 0.372710003684
		(s5,s7) : 0.316709497997
		(s5,s8) : 0.372710003684
		(s5,h5) : 0.00697572521675
		(s6,s2) : 0.245071567732
		(s6,s3) : 0.295565041439
		(s6,s7) : 0.372710003685
		(s6,h6) : 0.0238829126826
		(s7,s4) : 0.27379137903
		(s7,s5) : 0.292532234916
		(s7,s6) : 0.309587183497
		(s7,h7) : 0.00769821973343
		(s8,s5) : 0.372710003684
		(s8,s10) : 0.170432247503
		(s8,h8) : 0.0363117889028
		(s9,s3) : 0.372710003684
		(s9,s12) : 0.194850537366
		(s9,h9) : 0.0306773815423
		(s10,s4) : 0.170397438488
		(s10,s8) : 0.289335550863
		(s10,s11) : 0.128312848825
		(s10,h10) : 0.00389073690996
		(s11,s4) : 0.0769767350568
		(s11,s10) : 0.166459134458
		(s11,h11) : 0.0103557771142
		(s12,s2) : 0.372710003685
		(s12,s9) : 0.372710003684
		(s12,h12) : 0.032716930825
		(h1,s1) : 0.000579498395209
		(h2,s2) : 0.016725222076
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0129717359935
		(h5,s5) : 0.0210428389209
		(h6,s6) : 0.0230856657671
		(h7,s7) : 0.00953050806259
		(h8,s8) : 0.0244214585668
		(h9,s9) : 0.0413549270205
		(h10,s10) : 0.00274083965522
		(h11,s11) : 0.00899017032847
		(h12,s12) : 0.0506392561648
semimcfraeke	9	
		(s1,s2) : 0.00586246956527
		(s1,h1) : 0.00102522361953
		(s2,s1) : 0.0102522361953
		(s2,s5) : 0.232789903343
		(s2,s6) : 0.343215494334
		(s2,s12) : 0.258677692418
		(s2,h2) : 0.0223296066432
		(s3,s6) : 0.252981240707
		(s3,s9) : 0.17312098284
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.184011016377
		(s4,s10) : 0.0969937060786
		(s4,s11) : 0.20105110758
		(s4,h4) : 0.00982606868566
