#solver	iter	latency-throughput
		5. : 0.86229085156
		6. : 0.929072677266
		7. : 0.944711937459
		8. : 0.970198827746
		9. : 0.970816674488
		10. : 0.972122874981
vlb	8	
		1. : 0.136891692055
		2. : 0.264602007293
		3. : 0.550153263174
		4. : 0.639567505903
		5. : 0.861946938759
		6. : 0.931073164603
		7. : 0.950530509578
		8. : 0.970202989391
		9. : 0.970805084987
		10. : 0.972001843371
vlb	9	
		1. : 0.139841355399
		2. : 0.262961521975
		3. : 0.550327682395
		4. : 0.645094166781
		5. : 0.856872743998
		6. : 0.928197646105
		7. : 0.946161319991
		8. : 0.965340306449
		9. : 0.965935228099
		10. : 0.967089228159
vlb	10	
		1. : 0.142654877557
		2. : 0.266217915318
		3. : 0.534186834627
		4. : 0.62331335471
		5. : 0.844268971736
		6. : 0.91422837666
		7. : 0.930382812263
		8. : 0.957514417959
		9. : 0.958083806278
		10. : 0.959240035467
vlb	11	
		1. : 0.143241063391
		2. : 0.269251812266
		3. : 0.551087499392
		4. : 0.637017904711
		5. : 0.834098330469
		6. : 0.90552456612
		7. : 0.923411243354
		8. : 0.950429939816
		9. : 0.951019113876
		10. : 0.952172291157
vlb	12	
		1. : 0.138652777053
		2. : 0.264115687472
		3. : 0.510490056742
		4. : 0.601112909477
		5. : 0.809599354695
		6. : 0.880918389821
		7. : 0.89924978051
		8. : 0.920768014019
		9. : 0.921389334127
		10. : 0.922597264471
vlb	13	
		1. : 0.143901685423
		2. : 0.266505620587
		3. : 0.509887314054
		4. : 0.600911971276
		5. : 0.798109828683
		6. : 0.871900076122
		7. : 0.890544035935
		8. : 0.913370063088
		9. : 0.914026010514
		10. : 0.915214192468
vlb	14	
		1. : 0.143824123864
		2. : 0.267426653368
		3. : 0.528865605316
		4. : 0.622157674089
		5. : 0.800648121772
		6. : 0.870745364722
		7. : 0.888850356838
		8. : 0.908673337392
		9. : 0.90938401096
		10. : 0.910644098103
		11. : 0.910927845364
vlb	15	
		1. : 0.144196289262
		2. : 0.27091644225
		3. : 0.544147992957
		4. : 0.633726186795
		5. : 0.846199814928
		6. : 0.912280891901
		7. : 0.930854730609
		8. : 0.956397749612
		9. : 0.956986768927
		10. : 0.958125640067
vlb	16	
		1. : 0.140938244583
		2. : 0.266808027038
		3. : 0.536851216729
		4. : 0.624419974115
		5. : 0.846847356789
		6. : 0.917802809649
		7. : 0.936974483307
		8. : 0.957449914453
		9. : 0.958090575003
		10. : 0.959319302274
vlb	17	
		1. : 0.146646965254
		2. : 0.270104027544
		3. : 0.51668445331
		4. : 0.608062654384
		5. : 0.788719379889
		6. : 0.860098531962
		7. : 0.877116905352
		8. : 0.898704267037
		9. : 0.899311230561
		10. : 0.900460500531
vlb	18	
		1. : 0.141281630155
		2. : 0.265344051802
		3. : 0.510241067904
		4. : 0.600168847336
		5. : 0.78013947588
		6. : 0.851785850876
		7. : 0.870069952256
		8. : 0.889244950413
		9. : 0.889869949995
		10. : 0.891138254274
vlb	19	
		1. : 0.139777875973
		2. : 0.26416531025
		3. : 0.502261123429
		4. : 0.589334650798
		5. : 0.766273431844
		6. : 0.8318200682
		7. : 0.848008850278
		8. : 0.875171554826
		9. : 0.87575951163
		10. : 0.876913526845
vlb	20	
		1. : 0.139649632746
		2. : 0.261730287902
		3. : 0.506304784353
		4. : 0.596718846885
		5. : 0.757852341821
		6. : 0.826926383891
		7. : 0.84689174838
		8. : 0.868958917738
		9. : 0.869557995478
		10. : 0.870880927032
		11. : 0.871172487628
vlb	21	
		1. : 0.139687095636
		2. : 0.264394320575
		3. : 0.501080747091
		4. : 0.588211043407
		5. : 0.786439805017
		6. : 0.853368278111
		7. : 0.868917490166
		8. : 0.895706217454
		9. : 0.896322784746
		10. : 0.897529370071
vlb	22	
		1. : 0.140155416547
		2. : 0.264265509819
		3. : 0.511632890833
		4. : 0.604082942473
		5. : 0.76610947132
		6. : 0.836905792964
		7. : 0.853780442524
		8. : 0.872953349087
		9. : 0.87356355953
		10. : 0.874728819791
vlb	23	
		1. : 0.139856914936
		2. : 0.268275879667
		3. : 0.504769524504
		4. : 0.591947806613
		5. : 0.760520069928
		6. : 0.827159182178
		7. : 0.842564965342
		8. : 0.866787498788
		9. : 0.867445918433
		10. : 0.868539822327
		11. : 0.869351813167

